,Date,lake_mix_layer_temperature,lake_mix_layer_depth_min,lake_mix_layer_depth_max
0,2021-05-01,-0.00034179687497726263,0.2529296874999929,0.2529296874999929
1,2021-05-02,-0.00034179687497726263,0.2529296874999929,0.2529296874999929
2,2021-05-03,-0.00034179687497726263,0.2529296874999929,0.2529296874999929
3,2021-05-04,-0.00034179687497726263,0.2529296874999929,0.2529296874999929
4,2021-05-05,-0.00034179687497726263,0.2529296874999929,0.2529296874999929
5,2021-05-06,-0.00034179687497726263,0.2529296874999929,0.2529296874999929
6,2021-05-07,0.10846354166670835,0.2529296874999929,4.840820312499993
7,2021-05-08,0.8865397135417084,4.840820312499993,4.840820312499993
8,2021-05-09,1.6033772786458371,4.840820312499993,4.923828124999993
9,2021-05-10,2.4939208984375227,4.949218749999993,4.978515624999993
10,2021-05-11,3.4070475260417084,4.978515624999993,4.978515624999993
11,2021-05-12,4.292504882812523,4.856445312499993,4.978515624999993
12,2021-05-13,5.210717773437523,4.786132812499993,4.999999999999993
13,2021-05-14,6.185978190104208,4.364257812499993,4.999999999999993
14,2021-05-15,7.164208984375023,4.999999999999993,4.999999999999993
15,2021-05-16,8.165144856770837,4.999999999999993,4.999999999999993
16,2021-05-17,9.098494466145837,4.999999999999993,4.999999999999993
17,2021-05-18,9.877669270833337,4.999999999999993,4.999999999999993
18,2021-05-19,8.970117187500023,4.999999999999993,4.999999999999993
19,2021-05-20,7.896671549479208,4.999999999999993,4.999999999999993
20,2021-05-21,7.538517252604208,4.993164062499993,4.999999999999993
21,2021-05-22,7.874088541666708,4.971679687499993,4.999999999999993
22,2021-05-23,8.350773111979208,4.999999999999993,4.999999999999993
23,2021-05-24,8.899479166666708,4.999999999999993,4.999999999999993
24,2021-05-25,8.863997395833337,4.999999999999993,4.999999999999993
25,2021-05-26,8.932885742187523,4.999999999999993,4.999999999999993
26,2021-05-27,9.280297851562523,4.999999999999993,4.999999999999993
27,2021-05-28,10.213932291666708,4.999999999999993,4.999999999999993
28,2021-05-29,10.094303385416708,4.999999999999993,4.999999999999993
29,2021-05-30,10.772607421875023,4.253906249999993,4.999999999999993
30,2021-05-31,11.561751302083337,4.999999999999993,4.999999999999993
31,2021-06-01,12.238712565104208,4.999999999999993,4.999999999999993
32,2021-06-02,13.264103190104208,4.921874999999993,4.999999999999993
33,2021-06-03,14.385400390625023,4.999999999999993,4.999999999999993
34,2021-06-04,15.245304361979208,4.639648437499993,4.999999999999993
35,2021-06-05,15.680403645833337,4.941406249999993,4.989257812499993
36,2021-06-06,15.562849934895837,4.966796874999993,4.999999999999993
37,2021-06-07,15.338362630208337,4.999999999999993,4.999999999999993
38,2021-06-08,14.946232096354208,4.999999999999993,4.999999999999993
39,2021-06-09,14.600488281250023,4.999999999999993,4.999999999999993
40,2021-06-10,14.623925781250023,4.999999999999993,4.999999999999993
41,2021-06-11,14.538313802083337,4.999999999999993,4.999999999999993
42,2021-06-12,14.634586588541708,4.436523437499993,4.999999999999993
43,2021-06-13,14.969425455729208,4.912109374999993,4.999999999999993
44,2021-06-14,15.539005533854208,4.930664062499993,4.990234374999993
45,2021-06-15,16.57611490885421,4.912109374999993,4.964843749999993
46,2021-06-16,17.061303710937523,4.901367187499993,4.999999999999993
47,2021-06-17,15.692203776041708,4.999999999999993,4.999999999999993
48,2021-06-18,14.400008138020837,4.999999999999993,4.999999999999993
49,2021-06-19,14.272648111979208,4.999999999999993,4.999999999999993
50,2021-06-20,14.408064778645837,4.999999999999993,4.999999999999993
51,2021-06-21,14.252099609375023,4.999999999999993,4.999999999999993
52,2021-06-22,14.924462890625023,4.999999999999993,4.999999999999993
53,2021-06-23,15.529117838541708,4.999999999999993,4.999999999999993
54,2021-06-24,15.510929361979208,4.999999999999993,4.999999999999993
55,2021-06-25,16.102929687500023,4.999999999999993,4.999999999999993
56,2021-06-26,16.73492838541671,4.999999999999993,4.999999999999993
57,2021-06-27,17.563745117187523,3.776367187499993,4.999999999999993
58,2021-06-28,18.430403645833337,3.838867187499993,4.631835937499993
59,2021-06-29,19.70392252604171,2.520507812499993,4.231445312499993
60,2021-06-30,20.315657552083337,3.768554687499993,4.672851562499993
61,2021-07-01,20.671492513020837,3.805664062499993,4.533203124999993
62,2021-07-02,21.238916015625023,3.045898437499993,4.468749999999993
63,2021-07-03,21.382836914062523,3.952148437499993,4.500976562499993
64,2021-07-04,20.44305826822921,3.481445312499993,4.882812499999993
65,2021-07-05,18.98834635416671,3.721679687499993,4.999999999999993
66,2021-07-06,17.930281575520837,4.999999999999993,4.999999999999993
67,2021-07-07,17.761824544270837,4.890624999999993,4.999999999999993
68,2021-07-08,18.418806966145837,3.284179687499993,4.967773437499993
69,2021-07-09,19.260725911458337,3.497070312499993,4.536132812499993
70,2021-07-10,20.03119303385421,3.302734374999993,4.830078124999993
71,2021-07-11,20.453230794270837,3.236328124999993,4.952148437499993
72,2021-07-12,19.535058593750023,4.953124999999993,4.999999999999993
73,2021-07-13,19.172265625000023,4.999999999999993,4.999999999999993
74,2021-07-14,19.42804361979171,4.999999999999993,4.999999999999993
75,2021-07-15,19.83624674479171,4.999999999999993,4.999999999999993
76,2021-07-16,19.93732096354171,4.999999999999993,4.999999999999993
77,2021-07-17,19.04034830729171,4.999999999999993,4.999999999999993
78,2021-07-18,17.664778645833337,4.999999999999993,4.999999999999993
79,2021-07-19,17.222680664062523,4.999999999999993,4.999999999999993
80,2021-07-20,17.155419921875023,4.999999999999993,4.999999999999993
81,2021-07-21,17.185042317708337,4.999999999999993,4.999999999999993
