,Date,lake_mix_layer_temperature,lake_mix_layer_depth_min,lake_mix_layer_depth_max
0,2013-05-01,7.332937791582083,7.567649195397794,9.64816508678069
1,2013-05-02,7.827252633153023,7.709569228790046,9.634822257584569
2,2013-05-03,7.733503991431917,9.442713081847362,9.64816508678069
3,2013-05-04,7.723592946831047,9.64816508678069,9.64816508678069
4,2013-05-05,8.245107404250177,9.64816508678069,9.64816508678069
5,2013-05-06,8.747752861868207,8.688151274722564,9.64816508678069
6,2013-05-07,9.347646506806598,5.675801525863606,8.701593910109398
7,2013-05-08,10.19569463302554,3.4430915937667756,6.2538642999373515
8,2013-05-09,10.9547909651684,3.436053072422582,6.862376090002456
9,2013-05-10,10.41765541143576,7.432838736268341,8.99669215016444
10,2013-05-11,10.372362019834952,8.273919576136564,9.420099463598529
11,2013-05-12,9.927127990486042,9.317373461131863,9.64816508678069
12,2013-05-13,9.683123481058146,8.975663282927997,9.64816508678069
13,2013-05-14,10.043922918740805,7.226054467262167,9.215423971803963
14,2013-05-15,10.877649603099997,7.902775923041207,8.838628596518697
15,2013-05-16,11.873737898135232,3.389723248445047,7.897516696124931
16,2013-05-17,12.248618154740313,4.744175233801678,8.047228516673748
17,2013-05-18,12.42206614371247,6.409514588833446,7.75667093392026
18,2013-05-19,13.343308203934896,5.019389930726459,7.730387908733437
19,2013-05-20,14.25988421913803,6.502261807544295,7.645658745329557
20,2013-05-21,15.87915566132989,4.267347574447372,7.803414402994674
21,2013-05-22,16.718488836826054,3.331756739277558,6.549481934205518
22,2013-05-23,17.194448668825487,3.417688733331836,5.81805943205208
23,2013-05-24,15.453670763760442,4.376901473985364,6.515485778229591
24,2013-05-25,15.338999084032025,4.723404796430325,6.248797955913278
25,2013-05-26,14.31594319122513,6.265399518413277,7.239385061023354
26,2013-05-27,13.995592870621806,6.9429922245558835,7.8959746817388545
27,2013-05-28,14.281166454556626,3.2656342639721627,7.973057572265968
28,2013-05-29,16.13968446430124,1.767462237951935,6.400812660109404
29,2013-05-30,15.237678940322667,5.988655916496999,7.911268101452026
30,2013-05-31,16.507531359565462,5.71051747499776,7.1717628709783865
31,2013-06-01,17.893297078428702,4.8029623036737,5.9074671635884615
32,2013-06-02,18.074388255928454,5.142176715338056,5.7990082480814795
33,2013-06-03,18.70577101258249,1.8500800896612604,5.510788245172941
34,2013-06-04,19.771886142985466,1.8765420143860685,4.551572096076824
35,2013-06-05,17.42095036308359,4.485842553024874,5.298897866979144
36,2013-06-06,16.895044120104558,4.949049114434174,5.277174114434174
37,2013-06-07,16.492797186624784,4.412742471362087,5.444342666989212
38,2013-06-08,17.404171590700912,2.9939236208217683,4.56476014702098
39,2013-06-09,16.868321074447124,3.7032497140404,7.028468710846604
40,2013-06-10,17.91137966021512,2.2715494849930575,6.194703000548145
41,2013-06-11,20.06579606740297,2.036579405875239,3.365117177012479
42,2013-06-12,20.74816146348968,2.306639751040356,4.315351817696208
43,2013-06-13,18.71066491344544,4.00366809599852,5.881971226452027
44,2013-06-14,19.069798117945425,2.8805501680799126,5.368754859215588
45,2013-06-15,19.802255293631845,3.79899260420395,4.4703359745558835
46,2013-06-16,20.321093999806806,3.4911702983768076,4.594014285394663
47,2013-06-17,20.6270415383986,3.276631909874478,4.709519762674508
48,2013-06-18,20.759400081913384,3.2356767628814596,4.816739053830315
49,2013-06-19,19.89252452724031,2.1882388454783364,5.074609497354343
50,2013-06-20,21.134054747686605,2.2051115102581824,4.840968710846605
51,2013-06-21,19.486832983807744,4.212868164237286,5.223673364227221
52,2013-06-22,21.445066339799894,2.7839550798729125,4.804491208665201
53,2013-06-23,20.89889176018619,3.871295459884548,6.231522657927999
54,2013-06-24,21.912404964172254,3.896269905304721,5.051495974192317
55,2013-06-25,23.195923989166715,2.722871069279124,4.327692302583003
56,2013-06-26,25.434081537462987,2.4433297477682503,2.9154040280450095
57,2013-06-27,24.15368280692411,2.659868192903161,4.618654616045056
58,2013-06-28,21.24483416441069,4.619454813490018,5.686621932751249
59,2013-06-29,20.714931526136297,4.76309960622874,5.473576092519461
60,2013-06-30,20.16150492412163,5.190565413431848,5.57964499060318
61,2013-07-01,19.869626442412084,4.970241237331076,5.644795535394662
62,2013-07-02,20.389012382056137,3.907407122561297,5.222141487772951
63,2013-07-03,20.921362722731487,2.6712820183853077,5.191783887959769
64,2013-07-04,22.235815829524142,2.6927663933853077,4.103751157122556
65,2013-07-05,20.748122575927255,3.6700339166256435,4.902173677454353
66,2013-07-06,21.201025291576343,3.4705174085768253,4.472165172079151
67,2013-07-07,22.460472168930153,3.2514912373310754,4.164547984579153
68,2013-07-08,23.002281148999373,3.3784312529364984,3.9504625693574313
69,2013-07-09,24.739608777939964,2.4478437493008256,4.451904777552795
70,2013-07-10,22.319226468228862,4.30023013105199,5.075157207859758
71,2013-07-11,23.329536755800007,2.544486643100047,4.7831307611419325
72,2013-07-12,24.832353312866303,2.5624411825163267,2.9982249005783452
73,2013-07-13,23.32249000831075,2.8564757262954124,3.8670808769241045
74,2013-07-14,22.709979437768993,3.062549029135712,4.030203608124883
75,2013-07-15,24.827460537226443,2.0423465781333827,3.3189950058450366
76,2013-07-16,26.753243520579815,1.9782043205767783,2.810880115810133
77,2013-07-17,26.349533695193543,2.381216737096154,3.0900374194558737
78,2013-07-18,25.30862258120021,2.646691590830269,4.74228599525125
79,2013-07-19,22.832961494095798,4.433265927739614,5.702117936308615
80,2013-07-20,24.195804227564054,2.95160029001476,5.068750122354345
81,2013-07-21,26.27415174861261,2.197125616665914,3.3372845339907315
