,Date,lake_mix_layer_temperature,lake_mix_layer_depth_min,lake_mix_layer_depth_max
0,2018-05-01,5.867337116063709,9.64816508678069,9.64816508678069
1,2018-05-02,6.803153858875419,9.64816508678069,9.64816508678069
2,2018-05-03,7.426310750828122,8.69962514123187,9.64816508678069
3,2018-05-04,8.06114374719175,8.82517494924042,9.591361206120228
4,2018-05-05,8.806105260631227,8.047022961366787,8.9512965890404
5,2018-05-06,9.534698005286032,7.052242423119514,8.651883959834208
6,2018-05-07,10.104574370294529,7.00098285500939,8.495165342676072
7,2018-05-08,10.837000990167212,6.343878035087028,7.842497178858283
8,2018-05-09,11.391099568823279,7.163153931559867,8.280107996940437
9,2018-05-10,11.988469720852663,6.798211371683146,8.246341517557495
10,2018-05-11,12.12138675734991,6.60396213097928,7.509820946645111
11,2018-05-12,11.22583265776251,7.549870584056736,8.369825721960572
12,2018-05-13,11.81243974558106,3.271114602676969,8.086590872225697
13,2018-05-14,13.1372940281056,3.730316418835014,5.670905953552885
14,2018-05-15,13.643112345210113,3.1803983787699073,6.257994283604795
15,2018-05-16,13.867247866577145,3.5683385747606002,6.577751469650526
16,2018-05-17,15.146452254798305,3.0380414529543978,6.589536203603225
17,2018-05-18,13.989195234804981,6.399833126146628,7.010805986553602
18,2018-05-19,15.192151454991347,2.9378167229729675,6.562134947059014
19,2018-05-20,16.900505825261575,2.7252686901512377,5.442562498601662
20,2018-05-21,14.471677831792306,5.4158848806380835,6.628356791575306
21,2018-05-22,14.646497179965309,3.0425986280931125,6.416024888972164
22,2018-05-23,16.812998817561777,2.475171855423297,3.7213911934233437
23,2018-05-24,17.175847333729735,2.710714989876045,4.99634955798617
24,2018-05-25,16.96311626826929,3.4818098410651905,5.522751004703996
25,2018-05-26,19.598254535093076,1.8520378466473448,4.958303385649717
26,2018-05-27,22.544177972936893,1.5559795619294718,2.532448985227979
27,2018-05-28,23.297331051803496,1.224811958844185,3.6574908478946613
28,2018-05-29,22.303015165122474,2.7632679308551045,3.4314417991822475
29,2018-05-30,23.13451924995161,2.5479137010302875,3.007735067176028
30,2018-05-31,22.381438174434606,2.5680899332434612,4.026518557309373
31,2018-06-01,22.13100626722286,2.947414460326422,4.532804249821008
32,2018-06-02,20.115526457409203,3.725748319200819,5.430807391880702
33,2018-06-03,20.614460630856627,3.6744646298046755,4.773272146836402
34,2018-06-04,18.384742615827633,4.749413398290669,6.758855833016372
35,2018-06-05,18.56360135811002,4.0255339543807,5.815723163146589
36,2018-06-06,19.119679746667202,4.190809859942719,4.788937261583806
37,2018-06-07,21.44386417918531,1.9981115480132379,3.5951147753713912
38,2018-06-08,20.90150074819684,2.6039376601093984,4.6849898131264505
39,2018-06-09,19.563796644391175,3.3341966597961714,4.399051981021788
40,2018-06-10,19.222548656100628,4.117014892971403,5.9818648131264505
41,2018-06-11,17.69083799197523,5.661842030746596,6.183152575174509
42,2018-06-12,20.599419556064674,1.838732248131818,5.53639456341171
43,2018-06-13,22.648486031707023,2.237303813540355,4.18844099234271
44,2018-06-14,20.617727885267072,2.8429565320442487,4.239632915976816
45,2018-06-15,20.07448732289504,3.5137153981899893,5.493583563126449
46,2018-06-16,21.159919204470725,3.405088158056644,5.343556243148154
47,2018-06-17,22.173682153347897,3.4561667291256444,5.227337265219478
48,2018-06-18,23.52962176002768,3.3136490821326237,4.795986357839624
49,2018-06-19,23.875678033910106,3.5166345107783643,3.9038113030248747
50,2018-06-20,22.219112458009192,3.604380495458202,4.357515301285345
51,2018-06-21,20.86390275328756,4.360444988785345,4.660697143620229
52,2018-06-22,19.570224257023654,4.672615942981471,5.0054841841272095
53,2018-06-23,20.12929718088577,2.4017558373512102,5.138272999821007
54,2018-06-24,24.062200968883246,1.8561682672946056,2.4949636327915186
55,2018-06-25,21.365021749359585,2.420642105138037,6.567683891595439
56,2018-06-26,18.779447273985852,3.6987149996643933,6.024604760493105
57,2018-06-27,21.29098037675118,3.07617860448921,4.248011741822529
58,2018-06-28,24.53262278812457,1.4723081518759997,2.853954177946567
59,2018-06-29,23.069899937884657,2.4023217262171035,5.370312954459009
60,2018-06-30,22.267267575823553,3.9865137540272015,5.404774319150479
61,2018-07-01,23.3182463698339,3.9970190984651843,5.732102093168288
62,2018-07-02,25.273043778997987,2.2351138454783364,4.832550993796979
63,2018-07-03,26.86192337672486,2.3522116772194313,3.2602278622527674
64,2018-07-04,26.108352031699894,2.6235488774163165,3.243239310424864
65,2018-07-05,25.892170544454757,2.746890539002366,3.8270946889822315
66,2018-07-06,24.385839558984685,3.244908223750442,3.9930891641589805
67,2018-07-07,23.772807398406428,3.269122236889201,4.030245907771384
68,2018-07-08,22.614699276460613,3.6827266946426933,4.065602207132625
69,2018-07-09,22.664644208991945,3.676590711417124,4.253402062684575
70,2018-07-10,24.629128350091264,2.6242936658202014,3.796868183114817
71,2018-07-11,25.722241044156874,2.4606469084202103,2.925061806425625
72,2018-07-12,24.01327311052256,2.598589638893854,4.5898107143256635
73,2018-07-13,23.207738514218534,3.0056791645225465,4.531051174182249
74,2018-07-14,26.0937975557855,2.3695085620077796,3.1157807745659505
75,2018-07-15,27.26226768914711,1.5831494813573848,2.7703149296077885
76,2018-07-16,27.68432966552865,1.6184846308953744,3.1614584498612794
77,2018-07-17,23.901853656740343,3.1456228255884136,3.661939739434173
78,2018-07-18,24.126663033762043,1.7745531968744332,3.776350232683009
79,2018-07-19,23.774694677830553,1.83971685106049,4.942576481955874
80,2018-07-20,20.446294846656315,3.632487649202384,4.966424218610162
81,2018-07-21,19.508810049912313,4.960538624821007,6.504215369524114
82,2018-07-22,19.203575968271593,5.349092078289999,6.341998147904732
83,2018-07-23,21.12621721602602,3.7958501949279517,5.068439691890768
84,2018-07-24,22.75660067630497,3.4530974702713837,4.697079908576827
85,2018-07-25,23.26956113723469,2.0230733210186527,4.650684100646586
86,2018-07-26,23.822966713237065,2.649365382948131,4.093154483902357
87,2018-07-27,20.730439382771237,4.110756293208559,5.3128196944357375
88,2018-07-28,20.618266721440648,2.725071612252768,5.309421389777604
89,2018-07-29,23.69300153004116,1.4781573889441937,3.033417944279124
90,2018-07-30,24.549299492946147,1.5084545107503955,2.5734202130783457
91,2018-07-31,23.60305572340434,1.6720111629116627,2.626157122561296
92,2018-08-01,22.954445725620758,1.7151008689256237,4.9129158649543525
93,2018-08-02,20.65138418383009,3.7312414177163467,4.37582003632875
94,2018-08-03,21.374451336878565,3.104880400371392,3.9931339982884326
95,2018-08-04,22.378980883968268,2.780072077199296,5.17649807169545
96,2018-08-05,20.413030908631413,4.518297918158219,5.742254270516374
97,2018-08-06,23.58911393689459,1.985603612459721,4.812079974997757
98,2018-08-07,25.045891745882443,2.5080408656535194,2.8779736476698075
99,2018-08-08,24.495443682069947,1.5538500718744335,3.364096217362846
100,2018-08-09,23.182022900043762,2.7021027294109037,3.509756710611682
101,2018-08-10,24.305698632701763,2.4689254910953933,2.928323074212451
102,2018-08-11,24.749259062116664,2.2382435823395768,2.8848489133535367
103,2018-08-12,26.93788367702092,1.1946937365759722,2.4470122641008083
104,2018-08-13,27.67281580808276,1.2238379308271363,1.7850293510604904
105,2018-08-14,25.77370640062992,1.6055812286054614,2.895043390348123
106,2018-08-15,23.94697476176441,2.0318809988589517,3.4197048708217683
107,2018-08-16,23.96876342037848,1.8185454410070176,3.4228743728465574
108,2018-08-17,25.577913302941738,1.8629513302364795,2.8826509048628464
109,2018-08-18,23.770838447453798,2.5849101604449998,3.048771841999277
110,2018-08-19,24.59078015186975,1.8981841391008074,2.807919140555077
111,2018-08-20,24.563335131796634,2.1151624481217493,2.546084503507019
112,2018-08-21,21.7086140542674,2.571475128507019,5.383463774722567
113,2018-08-22,18.74361069374686,4.7320597935217865,5.560479580107836
