,Date,lake_mix_layer_temperature,lake_mix_layer_depth_min,lake_mix_layer_depth_max
0,2019-05-01,1.8916606470780835,2.46487570012446,2.9167476995910313
1,2019-05-02,2.466879980052056,2.881780372066139,2.999999999999993
2,2019-05-03,3.307306646181587,2.999999999999993,2.999999999999993
3,2019-05-04,3.813532753045081,2.999999999999993,2.999999999999993
4,2019-05-05,3.4918386995651645,2.9817106374466507,2.999999999999993
5,2019-05-06,3.625279088967716,2.999999999999993,2.999999999999993
6,2019-05-07,4.503839270500066,2.999999999999993,2.999999999999993
7,2019-05-08,5.374097108004435,2.999999999999993,2.999999999999993
8,2019-05-09,6.164092644247887,2.999999999999993,2.999999999999993
9,2019-05-10,7.1662284406117465,2.999999999999993,2.999999999999993
10,2019-05-11,8.131178285862006,2.999999999999993,2.999999999999993
11,2019-05-12,9.436035376196571,2.999999999999993,2.999999999999993
12,2019-05-13,10.542063253374693,2.999999999999993,2.999999999999993
13,2019-05-14,11.383931321586829,2.9515552764935915,2.999999999999993
14,2019-05-15,11.900083093475985,2.999999999999993,2.999999999999993
15,2019-05-16,11.53755654940511,2.999999999999993,2.999999999999993
16,2019-05-17,9.932347509927752,2.999999999999993,2.999999999999993
17,2019-05-18,8.531568795100725,2.999999999999993,2.999999999999993
18,2019-05-19,7.686800732167285,2.999999999999993,2.999999999999993
19,2019-05-20,7.453709062166752,2.999999999999993,2.999999999999993
20,2019-05-21,7.374215300312699,2.999999999999993,2.999999999999993
21,2019-05-22,7.580796933343777,2.64638991376244,2.999999999999993
22,2019-05-23,8.499323537147461,2.999999999999993,2.999999999999993
23,2019-05-24,9.501875611219816,2.999999999999993,2.999999999999993
24,2019-05-25,10.261380541725998,2.999999999999993,2.999999999999993
25,2019-05-26,10.465660897585565,2.99033161450924,2.999999999999993
26,2019-05-27,10.853968298067912,2.999999999999993,2.999999999999993
27,2019-05-28,11.591202776327009,2.999999999999993,2.999999999999993
28,2019-05-29,12.390656649145114,2.999999999999993,2.999999999999993
29,2019-05-30,13.351729068964175,2.999999999999993,2.999999999999993
30,2019-05-31,14.076963497214365,2.999104007379083,2.999999999999993
31,2019-06-01,15.0340400677714,2.9827441545163516,2.999999999999993
32,2019-06-02,15.84841927916824,2.999999999999993,2.999999999999993
33,2019-06-03,16.451004935599713,2.999999999999993,2.999999999999993
34,2019-06-04,16.112813157524386,2.999999999999993,2.999999999999993
35,2019-06-05,15.515021061614675,2.999999999999993,2.999999999999993
36,2019-06-06,15.298858790173881,2.999999999999993,2.999999999999993
37,2019-06-07,14.708420663673621,2.999999999999993,2.999999999999993
38,2019-06-08,12.508626001103892,2.999999999999993,2.999999999999993
39,2019-06-09,12.23917468429579,2.999999999999993,2.999999999999993
40,2019-06-10,12.738894889184053,2.999999999999993,2.999999999999993
41,2019-06-11,13.365144532639192,2.969536250889041,2.999999999999993
42,2019-06-12,14.323210804606106,2.806725362286622,2.988352095928158
43,2019-06-13,15.523357381590074,2.889701224662155,2.9919360664118
44,2019-06-14,16.323258382508754,2.9802881623399653,2.9919360664118
45,2019-06-15,16.252245873803588,2.978496177098144,2.9937280516536204
46,2019-06-16,16.525389340049458,2.969536250889041,2.988352095928158
47,2019-06-17,16.724086874703744,2.9802881623399653,2.9937280516536204
48,2019-06-18,16.872992629245232,2.9686402582681293,2.9964160295163516
49,2019-06-19,16.91511614796343,2.9677442656472195,2.9865601106863378
50,2019-06-20,14.641855068215875,2.987456103307248,2.999999999999993
51,2019-06-21,12.997294762124454,2.999999999999993,2.999999999999993
52,2019-06-22,12.44709584944735,2.999999999999993,2.999999999999993
53,2019-06-23,13.062341858460059,2.9484352773826394,2.999999999999993
54,2019-06-24,13.693006291396273,2.97341193990042,2.999999999999993
55,2019-06-25,14.06145501098348,2.8511916007290115,2.999999999999993
56,2019-06-26,14.454429734267649,2.999999999999993,2.999999999999993
57,2019-06-27,15.070287715501365,2.999999999999993,2.999999999999993
58,2019-06-28,14.905070785732391,2.999999999999993,2.999999999999993
59,2019-06-29,14.712140017021625,2.999999999999993,2.999999999999993
60,2019-06-30,14.733899614561267,2.3313491842994245,2.999999999999993
61,2019-07-01,15.410816772518842,2.4289804298541893,2.999999999999993
62,2019-07-02,14.666528956999798,2.999999999999993,2.999999999999993
63,2019-07-03,14.18283440204192,2.999999999999993,2.999999999999993
64,2019-07-04,14.253925454803095,2.999999999999993,2.999999999999993
65,2019-07-05,13.50661285385928,2.999999999999993,2.999999999999993
66,2019-07-06,13.619289482482145,2.999999999999993,2.999999999999993
67,2019-07-07,14.671147139121047,2.999999999999993,2.999999999999993
68,2019-07-08,15.396163646685409,2.999999999999993,2.999999999999993
69,2019-07-09,15.739480120540009,2.999999999999993,2.999999999999993
70,2019-07-10,16.305776918211507,2.999999999999993,2.999999999999993
71,2019-07-11,16.87830647902223,2.999999999999993,2.999999999999993
72,2019-07-12,17.565058139965686,2.999999999999993,2.999999999999993
73,2019-07-13,18.222072685607202,2.730381234441672,2.999999999999993
74,2019-07-14,18.741900573991018,2.759325268936693,2.999999999999993
75,2019-07-15,18.586350119650945,2.999999999999993,2.999999999999993
76,2019-07-16,18.431855292792932,2.999999999999993,2.999999999999993
77,2019-07-17,17.806066321512787,2.999999999999993,2.999999999999993
78,2019-07-18,16.967707847135898,2.999999999999993,2.999999999999993
79,2019-07-19,15.73696584253878,2.999999999999993,2.999999999999993
80,2019-07-20,14.391912427950217,2.999999999999993,2.999999999999993
81,2019-07-21,14.386296962052597,2.999999999999993,2.999999999999993
82,2019-07-22,14.994536343498169,2.999999999999993,2.999999999999993
