,B_0,A_0,D_0,e_BD,alpha_B,alpha_D,alpha_Y,tau_B,tau_D,tau_Y,a_A,a_D,sigma_A,sigma_D,x_A,x_D,n_D,MSE,MSEM,MSEB,MSEP,MSEO
PIGEON LAKE,0.04386771217958148,0.061767949558841656,0.08226518098371374,0.7040028696756202,0.0026342658361740963,0.004391827185878042,0.00055879315388773,1.4962174915476794,0.5190848564235389,1.7480417011088814,0.04923077105955806,0.04339902223591703,0.001403567645607933,0.005244218372155821,0.006827871179735641,0.001267175232142397,0.010639652209644315,2.8447709934397376,0.07766037922977262,0.16698486979874028,0.0009101277889010312,11.133528596941536
PIGEON LAKE,0.02545618993760215,0.05798091115211062,0.0574209999281629,0.7994019243052025,0.00893429999023375,0.008929264240021597,0.0006233530850234901,0.1312313768523765,1.7567957132195458,1.9753408436642508,0.06599084346571489,0.013296171595760735,0.005818865021411969,0.006305236161545223,0.003410558363925075,0.007862985363345289,0.022705974481678014,2.853290069526927,0.07818337220548913,0.16756477416756024,0.0005351560070726581,11.166876975727586
PIGEON LAKE,0.02147347613460302,0.08080244172567486,0.00982953106162815,0.7574662715566377,0.0037235565583338655,0.00989731356764889,0.01280098358866718,0.28406898716471185,1.9428233646425983,1.4541082749867582,0.07344302443701738,0.0062482426301142605,0.0028739923833187306,0.006429831929270711,0.006073673777632308,0.006958540092384085,0.0707648294095659,2.6351753611445545,0.02155827813587619,0.11003324035717994,1.6212602090728667e-05,10.409093713483072
PIGEON LAKE,0.01411684794169752,0.018360013061080725,0.0019515527313778008,0.7396151446147589,0.004522457954530488,0.008672040996451712,0.005859112479789978,1.6786040233717587,1.7847144091583511,1.1300075543939103,0.015935652821521137,0.0635755706538077,0.003040185783138088,0.007418026836892656,0.008757410258324026,0.002850000885537954,0.03185809785746751,2.5618392149463527,0.007709816196162151,0.12653814811256722,6.261968277181317e-05,10.11304627579391
PIGEON LAKE,0.00454506273582532,0.09063324024184544,0.03954889799075341,0.6874655930046069,0.007021556432580732,0.0026941369164081284,0.008546416706188659,0.5721865092806888,0.827680647317586,0.5571885623498256,0.030674901933985064,0.03781530984137181,0.008242342491583496,0.007852718346307547,0.00887217893508437,0.006118248495931099,0.007532395874338765,2.849916586792162,0.07821612535465321,0.167571148760254,0.0008700463018463653,11.153009026751894
PIGEON LAKE,0.07204297688155736,0.09890149521419557,0.004436056860972391,0.7343287421051723,0.009980477399737474,0.007523457776203432,0.009044685218528182,1.8799663193436307,0.9922674537994889,0.8626595564402478,0.09584431118815714,0.06745420759823427,0.008051134189297333,0.004762626182848912,0.0024668123202055327,0.0053918219489068305,0.07014681827224609,2.6142923437247982,0.02189739625598459,0.10575581387597016,2.3660831352527808e-05,10.329492503935885
PIGEON LAKE,0.07409838945504732,0.014169976247743375,0.06356515153181541,0.7820703449652103,0.002840288464198419,0.007549391356990464,0.0021591039439389286,1.0198440720196384,0.7138346646834884,1.3405539559723116,0.04440546575214499,0.009968085796438847,0.006574809533925684,0.001466146002662626,0.0033628643018980553,0.0024952192220940037,0.12074813055480389,2.513910056837411,0.004521436604137095,0.12412583405251044,2.269086888879475e-05,9.926970265824107
PIGEON LAKE,0.042348661990336024,0.011901363132954312,0.03992059857288939,0.7656627275010252,0.0016624910852412736,0.005817827533127684,0.0010146111171190943,0.4623882291473168,1.410668127539124,0.6912938374974755,0.07898108990158557,0.026061535164079105,0.0025239498812255636,0.00414648293259546,0.004705152630726977,0.009438615086859847,0.04182416578876567,2.5212334964857184,0.004260455443485624,0.13607514850738675,4.379695940836115e-05,9.944554585032593
PIGEON LAKE,0.07217571679264212,0.05100700228145247,0.06913134394227737,0.7418944150460094,0.0069239881726379975,0.002946131198510565,0.004990516983241057,1.5648783144161984,0.8765709440368181,1.921200290728048,0.08244480706770572,0.06803258766397836,0.008013547714363464,0.009596662859206073,0.008408071129312054,0.004156295712227265,0.081795016103769,2.7992426281268727,0.06246889241491489,0.15498636912460464,0.00016388331181251038,10.97935136765616
PIGEON LAKE,0.014567719834590868,0.09419656050612692,0.03021715041072695,0.7637546998249223,0.006378841545773465,0.009877711107596936,0.01038464832442319,1.2760816789709728,1.5055047034084703,0.8258543131972726,0.09635978670974885,0.03913304912824114,0.008500117257622489,0.009226743637119016,0.0011188961824939152,0.007978651723349165,0.08990096562994919,2.7816651462477306,0.052897615859125606,0.14387019289716393,6.691743651544937e-05,10.929825858798118
PIGEON LAKE,0.030497708049015134,0.0278084121079807,0.0412624625040012,0.6913938373765528,0.009467157702103088,0.00671185944409786,0.011146927270860484,1.1258622624196595,0.6164032088959206,0.8330758472481514,0.02829625203135642,0.06552387977921531,0.007893741045823,0.0050487399945750725,0.008352646074342386,0.00762540654215663,0.08720474222313014,2.752403055513112,0.042852025963679284,0.14873435312176608,0.00020781556952488198,10.817818027397477
PIGEON LAKE,0.006917440202509305,0.024815029528752988,0.09982172557504126,0.729227853997322,0.008565669470364181,0.005918356130702876,0.0062053313938925415,0.3088308258754042,1.7707594929284278,1.1440043611597663,0.013305222472880643,0.02675181810465757,0.0021276068595548403,0.007107086231895641,0.0013303521669815882,0.004823109009127376,0.017215152801651243,2.8491734175821475,0.07821738393669062,0.16757124694692835,0.0012897290533331537,11.149615310391638
PIGEON LAKE,0.05383333584341204,0.01953409355360432,0.08893135682144049,0.6515393729393382,0.00733338727037413,0.004602839359371908,0.0007042447209050689,0.735367468709705,0.9796473409629041,1.0139671410816455,0.061294572027093486,0.09128225458242878,0.004093806898837403,0.007445089625536756,0.0040107713659774,0.00335512560223351,0.039478115603258146,2.8521239550457405,0.07801867723178088,0.16738093985821248,0.0009063987708503494,11.162189804322118
PIGEON LAKE,0.00021522098193228756,0.017005847778831865,0.09193418298240855,0.6733361079286295,0.008854178396133278,0.0016180465523251684,0.004305516640021979,0.7828917852610104,1.1013998384878507,0.9186459970774806,0.05670590440095963,0.05495491740710877,0.007554321661987685,0.007972790652682818,0.0010626200125682652,0.005710152973252759,0.06427228304333181,2.849810962126397,0.07820877165694584,0.16754918345964462,0.0005513501644860488,11.15293454322451
PIGEON LAKE,0.037600614615714706,0.049593684186140914,0.030605714161171638,0.6945887050582752,0.006946178592822644,0.005268605679614346,0.00669776368921964,1.792290540349193,1.7176010441570464,0.809222623538103,0.050903328719324674,0.033275620353606865,0.006765970395121395,0.00706941649167476,0.005857274905674266,0.004186996910542547,0.05409224050281501,2.7619869544656,0.04637207372717134,0.14906460653165804,0.00014651550284508434,10.852364622100726
PIGEON LAKE,0.08839486819934392,0.013689362978178167,0.0033929816745104646,0.7114874950068821,0.0034839962554277415,0.007625305002575819,0.012292257600476727,1.7197027575614858,1.0053907000629476,0.8821591465769248,0.072892492536147,0.008204625530749285,0.007496964959814852,0.0069989264366698434,0.0023199930009020417,0.0079134529774377,0.01661912021870586,2.485929125110171,0.008469120770978505,0.10109516359406993,2.5208968899911094e-05,9.834127007106737
PIGEON LAKE,0.028693848113938665,0.08895061851939193,0.07830323964736255,0.6771508137346283,0.003666429870416452,0.0022938532872417653,0.010335804596377781,1.7077391701349964,1.1326803683839555,0.681642557429596,0.09084780029501015,0.039960927478069806,0.0025832509694670076,0.006052350872574882,0.006177729616800883,0.0023714279382648666,0.002501801250165747,2.8470165393415203,0.07817003407974683,0.1675712277561025,0.0009688915793534958,11.141356003950879
PIGEON LAKE,0.018895307173364673,0.05931812507949154,0.05670606707578055,0.6643698798367638,0.005842009194432588,0.005518325837388878,0.008751752146234545,0.17417768586124482,1.6405129334240365,0.6501018148070723,0.03326307296827284,0.09720365900673679,0.006121135739478008,0.0040520300521975396,0.009813703864750046,0.0012322802190342062,0.13619615059711998,2.7138960965996195,0.03358267467888831,0.1397023019019751,0.00012883016319826734,10.682170579654416
PIGEON LAKE,0.06518995409902141,0.05877239271215659,0.09279060943115186,0.654680049196896,0.005424682283287218,0.007086276249059707,0.003597445391321959,0.8260029802677753,1.5988776446597106,1.706102263006051,0.05133003484678168,0.05337687453853417,0.007443662471419245,0.002776692860382336,0.0029176378365108574,0.0015815895402484697,0.11546502030606835,2.7249945218466847,0.03511849944953137,0.15360587625965333,0.00016193055870708704,10.711091781118848
PIGEON LAKE,0.0018972332970583553,0.09588284896105187,0.011370353250842222,0.6903729303841221,0.0056725023708267125,0.003772634849433281,0.0021052765137255193,0.6040843590134071,1.8663768111189871,1.6782663421201238,0.08796252199465482,0.009503923117243906,0.004603787095229958,0.009960616950650404,0.0017986670037315887,0.005626087314973488,0.12596567073022927,2.823081403673858,0.06696629967892025,0.1524565953952258,1.6014132198902168e-05,11.072886705489088
PIGEON LAKE,0.05938082774858357,0.03951759667241924,0.027332286372874527,0.7593287393585669,0.0032854670977930903,0.009785946764211118,0.011423440887014715,1.3970176157235121,0.6050717148083629,0.7720385702341832,0.02077558661628279,0.08935584609112251,0.00102004863156802,0.0017820969810629036,0.004308774329617513,0.009007540774058742,0.14586108783358154,2.5094304018017057,0.008090396886596775,0.09991883344627224,1.9693461320057454e-05,9.929692683412634
PIGEON LAKE,0.03165018915868674,0.025925695017275555,0.02912132446436922,0.6989762354314693,0.006673824664563159,0.005635175090015383,0.007004220262803718,0.7292749676697162,1.924089224980688,0.900106449165891,0.0064915291300980185,0.027865490600206363,0.0076084898206728434,0.00673566119803173,0.009265450716368556,0.004579762137985843,0.05520615292547454,2.7221882451026995,0.029268805720272267,0.14862243960150928,0.0001900898262170867,10.7106716452628
PIGEON LAKE,0.01055881055370713,0.06983752387244291,0.06722685574685852,0.7486479446777207,0.006470441058943931,0.008440852305986613,0.009108236348291379,0.4867560430998079,1.42581676840496,1.2948517438111429,0.04661833545074233,0.03189482909378154,0.005340054533105808,0.00494678873485951,0.007762020212716238,0.005171082139583787,0.11630633822603625,2.8090214433232505,0.060812521449798845,0.15344594789525837,0.00016868955244135684,11.021658614395504
PIGEON LAKE,0.0638928637160119,0.06828119729378473,0.017794800496847445,0.7210132353455941,0.00308343509582326,0.0053617578110049585,0.002696505404945791,0.7622323955974308,0.7538814428638482,1.1136514583296762,0.07153492216455021,0.07012911680486092,0.0030551287017993975,0.0030996279518388714,0.0051382536677559,0.007003748301210086,0.03620746265790794,2.60106440977336,0.0129262257086961,0.12596104661404472,2.309225473130693e-05,10.26534727451597
PIGEON LAKE,0.07969634409899326,0.08419057740781383,0.03259689631640646,0.6895418930163127,0.001979368997324945,0.001128933235016425,0.005179865873563623,0.20941230134238253,1.9994205605991173,1.3775180346250337,0.08081356755066213,0.040912965847029824,0.003387081891340208,0.00845614587569695,0.0031430372610119044,0.004957521033737707,0.12719762646827754,2.500438162525547,0.00952889604956899,0.09984451177402,2.3090752749142777e-05,9.892356151525851
PIGEON LAKE,0.0650459945400476,0.03891927726817133,0.03775440495270136,0.7560685790653118,0.009305000180039984,0.009834013777136262,0.0003397509810754429,1.5001389550555404,0.9118791909841724,0.9374064534572369,0.06690718920325597,0.08236453083907966,0.008966949896856844,0.0031623164428544034,0.004236069940599425,0.005044066668563572,0.058760982987669005,2.8329784126712125,0.06887530780496001,0.15914295805641104,0.00016420344128940278,11.103731181382189
PIGEON LAKE,0.0639826519908131,0.023072149664265348,0.02242215662309375,0.7699026461364551,0.0031451156294339914,0.0037466554320614532,0.01012134004606923,1.4295448007028804,1.7597778140633737,1.5959533560070303,0.007451646245097393,0.09343330943716907,0.006411668837810986,0.009450316365345823,0.0023561308124748982,0.007332266625297502,0.011069030930131257,2.6731996669074967,0.017611708944367796,0.14233157289242074,9.806162579158471e-05,10.532757324167406
PIGEON LAKE,0.03096502452110694,0.001564068171787933,0.02412776821689283,0.7807505374834156,0.009923955432982662,0.00805388741765781,0.006003551769594584,1.2632914772961554,0.9006092850791081,0.9611816444919529,0.0260858460550701,0.0402788116546249,0.006211871231794893,0.00519661355833301,0.008924943791086572,0.004213263099602077,0.1341137116115391,2.5678015486782133,0.005522661702628637,0.17693037117559046,0.00016672576983430018,10.0885864360648
PIGEON LAKE,0.01801765755958447,0.05469748072881641,0.06508382308122396,0.7552382018901747,0.009523545127304873,0.0017085984628348217,0.002020265717284039,0.8149028799465043,0.8736510458322503,0.7238737348366797,0.009859827235095805,0.0998420995208463,0.0014597292724019238,0.0013613373936955699,0.007802426212706794,0.009700114613910257,0.03516822785561853,2.8491390408712296,0.07818562100555322,0.167553903258751,0.00042649654366963476,11.150390142676944
PIGEON LAKE,0.016085930548019094,0.04362913260010876,0.059374916589228534,0.7757825315799853,0.0062752385335580144,0.004547603520706576,0.0047244960364666395,1.7595828196171535,0.7949430353995495,1.4864156090799483,0.06275782953942735,0.004872849525471713,0.005841134702176691,0.002907397324374429,0.005714647523875807,0.0060038187805608895,0.06370589924869761,2.8098098207534914,0.06443477693331619,0.15617823412252865,0.0002271561898526468,11.018399115768268
PIGEON LAKE,0.04832572338692499,0.07428102910391451,0.08513320114749463,0.7400542821162727,0.004896934168415862,0.0035611639390195644,0.011508919845164351,1.9746326332305764,0.9113258530899555,1.8826659787009523,0.09488958414083273,0.07992600265323481,0.0025067335803349356,0.003718150053475892,0.006941088356323205,0.006115956816166967,0.07635742231239256,2.7721767684595373,0.0542786534248884,0.1530778554879543,0.00016089371158672849,10.88118967121372
PIGEON LAKE,0.07745561041571218,0.09744980538466003,0.008023472895590592,0.754298803347861,0.006591801726513696,0.0010227962628141163,0.0007685492119010387,1.598239474454676,1.8053230547136032,0.7211158513118444,0.07448423280667624,0.06061691909054841,0.005886465701196737,0.004993460188680391,0.007824170926392409,0.00951126686386007,0.02993266711235701,2.6904846783243594,0.032710865374958334,0.12546493973617875,2.45269002583428e-05,10.603738381286043
PIGEON LAKE,0.02269771503438722,0.015452467741438172,0.04633704670287889,0.7584583739732097,0.007159123878600847,0.007711709698613126,0.004806439391453112,1.2973826167582647,1.3522133055191197,1.9952325319417104,0.08206160184072954,0.09329847489034059,0.007153565930566087,0.008849205444683811,0.009870768855229178,0.0076586287799616974,0.023272470662993316,2.8420862357445036,0.07455656525260816,0.16312788094278094,0.0004999129113323941,11.130160583871293
PIGEON LAKE,0.03135265878433065,0.03404606010337968,0.08165792689810156,0.6859657748680598,0.006883581517331786,0.003368321633474303,0.004195465217025344,1.323636026751379,0.920602665143017,0.8178738661532883,0.062222217969955945,0.09287996624088923,0.009913245239093689,0.006891709757108122,0.006011959192008313,0.006221996643147961,0.123681741954733,2.7315268888777293,0.03788493539062718,0.15093240345533576,0.0002183415053697182,10.737071875159584
PIGEON LAKE,0.025797410449221493,0.0027302700176931177,0.03452641727336919,0.7077450247486641,0.0014424675015685421,0.004241669683117661,0.011698886423009956,0.4533328530481563,0.5744886953123536,0.7003526135191152,0.058364417424654425,0.06018635195529656,0.0011523994063315519,0.00447404439459442,0.009257083734782517,0.00640327124207617,0.0625245055143165,2.5091586768236414,0.0033522961896547735,0.14570374881431591,7.007996822338197e-05,9.887508582322372
PIGEON LAKE,0.03995475374778229,0.09823389801856315,0.031286742291749964,0.7717115046481106,0.00151237808613485,0.002527435538987243,0.0016823528491456815,1.4578188642984486,0.5056686044735355,1.5389977547218034,0.04311986022127294,0.07604018928014869,0.001986208832930514,0.001075138575211347,0.00877865354682777,0.0021607162628664964,0.046498251259774054,2.573730777901856,0.009706479563637871,0.12803194476756768,2.0345076603729554e-05,10.157164342199614
PIGEON LAKE,0.07291724113611864,0.0904585071092165,0.0825948318133771,0.7104857283462102,0.00795267106925834,0.003534384604852701,0.0090576676040214,1.1488070977277658,0.6804484851898674,1.8675838354694672,0.06762790258019763,0.03585209357686282,0.009653803571786418,0.009735894943323643,0.003729721313242486,0.004105292054060593,0.012261374366514685,2.850871562463145,0.07812712608676091,0.16757125399429304,0.0009006427416822958,11.156887227029845
PIGEON LAKE,0.007110779464610972,0.012555635950341197,0.03610533209206035,0.7468765948714818,0.004868785784203869,0.007195587047441935,0.004264099289770512,0.7461422391434201,1.3733037609489342,1.87220216641228,0.07527573688007697,0.008678787624306544,0.00887624606648325,0.0072176262501856495,0.00962348497705475,0.004112869981174346,0.027224396236603977,2.807903070807939,0.055265708933773,0.1595346081896544,0.0003327101195944743,11.016479255988735
PIGEON LAKE,0.006407121157583073,0.09144114325680663,0.03895650768175585,0.7414173687244225,0.00738059439172856,0.006320839874510908,0.00982039017638223,0.5265687028585193,1.9599437921682825,1.9679684916740308,0.029556761241722466,0.01864649541293898,0.004289300660752893,0.003939955893324186,0.009049306978300026,0.00870189841634278,0.09261166623720964,2.8367760630454555,0.07016089753401408,0.15962302253420976,0.00010523364003270317,11.117215098473565
PIGEON LAKE,0.027771039510692697,0.03167341571217808,0.044317352154597534,0.7853644209519808,0.008602513257184015,0.008260690873449822,0.006058853066759996,1.0084108980142106,1.3169216581895473,0.6073256894697227,0.03456017423308863,0.0865307974147585,0.008462764765497273,0.007271677096489488,0.00574157772395651,0.0025648036094023485,0.05119379431766992,2.839099399715306,0.07224786805511466,0.16167310383447478,0.0002587264853893584,11.122217900486245
PIGEON LAKE,0.061203442293209356,0.08705715006752748,0.04209435476230759,0.6673267318526177,0.002269865656329486,0.004880466720684964,0.007794635162927807,0.5615726044664264,1.9667431038240344,1.391221385115987,0.016866076661770257,0.08729385095525433,0.004018986321617126,0.00557170239019679,0.0036587506663632724,0.009951543228035691,0.005021092427123036,2.7810723253894722,0.05781464111489545,0.15365491854698216,0.0001494419467917223,10.91267029994922
PIGEON LAKE,0.07459994099129165,0.0035779686207252706,0.07862652280670229,0.6917889292890166,0.006473301399779496,0.0016404804698376594,0.0009413050132767902,0.14093846657757414,0.9521594973034921,0.9141130728450466,0.07708945793043676,0.08076786132314856,0.007177378980314698,0.0010326681166456225,0.0011434404998711322,0.002295232299217115,0.12161923849329773,2.7323466849443085,0.02134495206366075,0.16020012990660915,0.0002280833218309166,10.747613574485133
PIGEON LAKE,0.07536673803972634,0.005205310601888488,0.05235943370239185,0.6845713090958624,0.008646351592143577,0.003232869985811863,0.006970170824159603,0.9170434475033732,1.9555366983320774,1.9243270404975463,0.051966285079393264,0.03621363447266922,0.009048033436881058,0.006936260325265339,0.008140756656088178,0.00578661793749797,0.02947237386508649,2.8488862117900333,0.07751861997231885,0.16675979943639208,0.0008118064617089989,11.150454621289713
PIGEON LAKE,0.06173152743431747,0.09317949208363156,0.008939761362555816,0.7282158856023121,0.004597424255368931,0.0013948068119722466,0.012153548993394499,1.1406396399197745,0.7739306917274696,0.5242364503600774,0.03228409234986464,0.024320553791470467,0.009964554388779313,0.009316762131802199,0.007683817901295771,0.008052166248481233,0.04255558318524118,2.623862820983146,0.019710977001926252,0.11189153688232073,1.593757555665823e-05,10.363832832472779
PIGEON LAKE,0.05187303830096834,0.04708367411943092,0.04019356020829262,0.6810211140569458,0.008693923385813176,0.005953945926088323,0.0033363871426460205,1.7433688393788698,1.7069770160665243,1.6378948783567608,0.04211605195936571,0.06835306197451221,0.002056146779998379,0.005688597306797877,0.009512079205150164,0.007429237924516407,0.06499341147496838,2.7981418476030235,0.058310883939954726,0.15314243078277878,0.00015687905001932195,10.980957196639341
PIGEON LAKE,0.019465671481322434,0.03761924163030148,0.038467784789438415,0.7230495319450112,0.00906908274012221,0.0032900595947486515,0.0025497556166944315,1.344794450610716,0.7409361308939881,1.8397544461393907,0.09040083964236867,0.07298385135289402,0.0038982946859065686,0.008000734330533724,0.002993502973236897,0.008615723455937299,0.021044558856030425,2.8508854670805386,0.07792072162153982,0.1674001465618568,0.0003691866976592754,11.157851813441098
PIGEON LAKE,0.02402560914687727,0.06945674216684193,0.050089783410252324,0.665499129040878,0.004540359841114501,0.008309966522983997,0.007643737244646045,1.6962098152337792,1.3064602936085414,1.4269416486128363,0.08841315961263885,0.007951956840874103,0.006726060144743442,0.004422136084639506,0.007241001984206009,0.0010030751517541708,0.11573085818609558,2.6689123708683598,0.02358664568697648,0.13603472902919947,8.39512734945074e-05,10.51594415748377
PIGEON LAKE,0.05669986062658348,0.06724470689624389,0.05273776743767447,0.7597635005298113,0.002616183984810501,0.0036320097557752985,0.011243428052937909,1.731149107300503,1.46200526566151,1.8033745500675857,0.06921240927503516,0.02138164618435503,0.002243708704032613,0.005092828352755712,0.0015993586843465256,0.005817703228386144,0.02583395455981325,2.7300522436159445,0.03977002811425763,0.1572267984382164,0.00012089493198044623,10.723091252979323
PIGEON LAKE,0.021890204876811672,0.018036035423197892,0.02378024401684853,0.770810406364945,0.0023886371103779584,0.004201796217654559,0.0057693393696822,0.8607806492029133,0.5429504400980856,1.7608559370497006,0.047256468878153685,0.014552413971729489,0.0037189575154314624,0.008899029323263724,0.0033229305049007,0.0069906641340479565,0.09375302730867174,2.5326989169181617,0.0052170961730793435,0.13326900157845506,5.704993940319212e-05,9.99225251998171
PIGEON LAKE,0.07794723881189507,0.021685563670456105,0.0010243512638127145,0.6955271898498011,0.004046582372566464,0.006023733591083571,0.00613920665536222,1.6491530003252508,0.6908355037513525,0.7888659455613443,0.07593017353849076,0.08396770008266886,0.00628054435550459,0.008605511666228425,0.0047583916903352124,0.0052352967188035214,0.07435447433004445,2.4649042411535453,0.008572238837262006,0.09904567829463855,2.7083619460159388e-05,9.75197196386282
PIGEON LAKE,0.04495858711409826,0.08160794439393232,0.04053061763157711,0.7647118710719907,0.003801437504412023,0.008886748310070917,0.002513515911515155,0.8719075297813158,1.7048079536268586,1.0312407669432004,0.04140524834224858,0.025513548196768026,0.001881444336922989,0.005814984221978518,0.0019835513907810274,0.0031031284353044224,0.1008659623491458,2.621521121116105,0.015945032587361,0.1292051503284496,3.525613791736738e-05,10.340899045410692
PIGEON LAKE,0.035137755753950506,0.07708327021602358,0.018079377944491146,0.6755858648796316,0.004259693550712748,0.00746050426214764,0.009269012789194009,0.2129259436851606,1.122417539597648,1.7683951954973403,0.07478015116276399,0.02886491236659073,0.0038568482046974616,0.001437063431559007,0.009118189033055219,0.007578711283238855,0.08854114558261862,2.610580849455288,0.017007189119825374,0.11190289471027255,1.4818758577370808e-05,10.313398495232477
PIGEON LAKE,0.09079086886640061,0.06292278853579814,0.08727567149700347,0.7914541630939699,0.005007193191261761,0.007879643476604171,0.003674980451612163,0.4945982883340445,0.7785408014146805,1.5288529455291158,0.08500480673004776,0.06655795758301378,0.009606673009249875,0.004332376463837504,0.007581026813775264,0.007280690971107253,0.020059627839482216,2.8552647558780464,0.07807880985723316,0.16755955612320356,0.0009216656418455323,11.174498991889903
PIGEON LAKE,0.029291665499309495,0.08018242727469474,0.03809925368503361,0.7380963893189135,0.005283842918414748,0.0018908735983556432,0.002388859114841251,0.4130087273319343,0.8587989134879979,1.0958019385110203,0.012858133832662676,0.04410433651840442,0.007840499718824851,0.008670645454370716,0.002059101791888533,0.0027425945063819647,0.03975732557835148,2.835015641680001,0.07075116067919023,0.16388926058509376,0.00018242347106092993,11.10523972198466
PIGEON LAKE,0.06986196237503922,0.06566968030428613,0.08780825431686515,0.6583044305035072,0.008171321579540106,0.003207931220117315,0.00872215659123731,1.2529396048001944,1.2579354625584451,0.6232907843578437,0.06860527333891461,0.012388302898483673,0.0080851709715288,0.007951414755249964,0.007952469023105887,0.0058979882475879795,0.13329773614357188,2.7902176807565313,0.0562950619982293,0.15192623735863264,0.000148044028397246,10.952501379640866
