,B_0,A_0,D_0,e_BD,alpha_B,alpha_D,alpha_Y,tau_B,tau_D,tau_Y,a_A,a_D,sigma_A,sigma_D,x_A,x_D,n_D,p_in,MSE,MSEM,MSEB,MSEP,MSEO
MINNIE LAKE,0.09876206786533637,0.0587890578027439,0.08888269308105338,0.7831085573795202,0.0016094506282194046,0.007337522148177127,0.008286336853745626,1.7387034217639425,1.9432081657052227,1.832459349461847,0.030639736880447275,0.07205024613099795,0.0016512059164901145,0.0037850331323395154,0.002740588761448591,0.0027033244315744914,0.12721790991618848,0.15028991458576949,16.71431765687172,2.5679481322295596,,,30.860687181513885
