,B_0,A_0,D_0,alpha_D,alpha_Y,tau_D,tau_Y,a_A,a_D,sigma_A,sigma_D,x_A,x_D,n_D,MSE,MSEM,MSEB,MSEP,MSEO
PIGEON LAKE,0.09314718062668369,0.0597067967501154,0.09376404048866711,0.005232412309921477,0.009903057861638922,1.6803274950136633,0.9451181611420891,0.02947887092551164,0.09361768573974069,0.008415790315892593,0.0027537049776047776,0.004387221145416408,0.006486388781700163,0.047865209563748526,0.37267090794427005,0.011816855282244824,,,0.7335249606062952
PIGEON LAKE,0.022085873896917897,0.005641908680629637,0.05943734388675324,0.002176738148000879,0.007462287906119636,1.594462695202805,0.8108179481664197,0.011487101684644917,0.03563654416483844,0.0020195090933845645,0.0029649207305862987,0.008216310694339441,0.008220510393934937,0.030001460015814038,0.35117071925367616,0.009699572213925763,,,0.6926418662934265
PIGEON LAKE,0.03027509972586517,0.05854544331923411,0.054237535818715155,0.00478963659662293,0.006482913762389938,0.8502085016774923,1.985444076967699,0.07237087207449784,0.09993017852697023,0.009160659783893266,0.006697709589403172,0.009501535479790268,0.009847341962676129,0.14485681056065386,0.3571607184836531,0.013523546388474847,,,0.7007978905788314
PIGEON LAKE,0.002845933078577806,0.04207506620707059,0.04771488893607661,0.006209964789803659,0.009228014508349078,0.5673483478638983,0.5332594970676091,0.07715589447812635,0.0045791054818852955,0.004265109897265236,0.008820174235212367,0.0011329447776034863,0.00647885785847437,0.07241355130135192,0.48801607160904864,0.01955501082838787,,,0.9564771323897094
PIGEON LAKE,0.013075304203457164,0.08705654242111777,0.012109715447384796,0.006317733507808745,0.004757742656995708,0.672836102001326,1.4126190664359135,0.036228699130235645,0.07661128166747111,0.0027604208615298687,0.005191140643118159,0.004627837181036084,0.004191799633523375,0.17155078904575669,0.4007579184592958,0.016160441013938404,,,0.7853553959046532
PIGEON LAKE,0.04776837648178225,0.05496063482955363,0.045794726721840276,0.008845946292458351,0.0052348502447129444,1.5434511769414865,1.683646466633073,0.06099700318461573,0.06828285053895314,0.0033547868618688734,0.005627734276807456,0.007812782626126238,0.004639770407139929,0.08864431497779238,0.34914522971610207,0.012762127253715078,,,0.6855283321784891
PIGEON LAKE,0.08299821774821473,0.07307804508317112,0.04918327881931131,0.009360528410619844,0.012968984488669406,1.4258783451641308,0.8888899091986522,0.04079943995036403,0.043910069093385226,0.005933381042106927,0.007905703256722178,0.0016802564566620304,0.004385076086257305,0.17623816031610057,0.3342955092962355,0.013074182979873115,,,0.655516835612598
PIGEON LAKE,0.09441932856061185,0.047793113822913375,0.050729282989681594,0.00498343459304048,0.012864263764518189,0.9451876402332098,1.9931599134581326,0.08361970357158063,0.05392154451303118,0.0015540606268628103,0.006843825466480685,0.00793314805735094,0.0059987869812143145,0.1771071125548928,0.3257989488460824,0.012827441347533435,,,0.6387704563446314
PIGEON LAKE,0.003126953073431707,0.020432253789278595,0.08536093275152282,0.0032083528895362227,0.010351164215524343,1.9347663291222954,0.7439453907549123,0.09824828114359624,0.0911787929273998,0.008122439736096715,0.004244497774082404,0.0010226669251322661,0.006969902412038098,0.10254097555467,0.45160384814379045,0.017406423135224367,,,0.8858012731523566
PIGEON LAKE,0.05928265644340295,0.07786588876685104,0.09959698406798698,0.009494744741824762,0.007486426789221409,1.011979579600796,1.5225676363738654,0.03832002258025721,0.07837311832543589,0.00570218112143768,0.008380650681967522,0.002243372980981327,0.004905989104808497,0.2128067332673646,0.3485786477684171,0.013232132494890737,,,0.6839251630419435
PIGEON LAKE,0.049774563823247846,0.052715136077588515,0.013349192679307953,0.006752500068343308,0.012151026438946631,0.5494949728398301,1.8690961320252903,0.055187443637141315,0.02729542375214084,0.0018549708066749574,0.0012066139955649105,0.0060171398428100955,0.006635309245205455,0.10778987605564885,0.33021145271248287,0.0129766718293189,,,0.6474462335956468
PIGEON LAKE,0.016523607171535594,0.02630709022829529,0.007458608668142908,0.0016949503290191515,0.007754075419400005,0.8466923071505885,1.1840585333175915,0.013411639617876933,0.056893545452212944,0.0054350053856359005,0.001694605860376047,0.006779828545339975,0.0026981412002722908,0.1934338403668488,0.3416120822430874,0.013098507535143866,,,0.670125656951031
PIGEON LAKE,0.08254876529524258,0.007246141421142133,0.06291051041946427,0.003104427063789363,0.007961587078717669,1.2855898134905779,1.4202610512901372,0.03937066464317372,0.006819951506614262,0.0013245250816767504,0.0038489538193036362,0.00416992535460779,0.0017017501420143236,0.11330694235044506,0.32264542533879664,0.011608633234294168,,,0.6336822174432991
PIGEON LAKE,0.051976357027081616,0.09074173848309172,0.08814133486631859,0.004193963240846145,0.012370583205475117,0.7603295393761371,1.5010820429129015,0.07420762747792563,0.0968368211327178,0.002239826775027259,0.008883325420861551,0.00869288680424374,0.0031760052376192437,0.04359836283572334,0.42266140815189684,0.014849344485523792,,,0.8304734718182699
PIGEON LAKE,0.051621320775693896,0.053540543803103025,0.02862248130734693,0.0026857413515541484,0.0069995116722154005,0.9007686978939257,1.9022085130555566,0.07827191908250578,0.061045196633687696,0.004189862113616146,0.009812837942269031,0.005851293659485657,0.006584358638913128,0.2428423685711725,0.32469695886616246,0.012917936144023014,,,0.6364759815883019
PIGEON LAKE,0.023149775095147776,0.04111632817366617,0.061977165250021164,0.00904049222816785,0.011797204022326518,0.6969696511574635,0.8749712163955248,0.05861052515845648,0.010066373623907852,0.0044535654070424514,0.004286778918907066,0.00907384798954802,0.004424552775133741,0.24220678361193487,0.35260474456639734,0.013274585402828198,,,0.6919349037299665
PIGEON LAKE,0.0650235326587142,0.014757307143600427,0.09237276349950856,0.0019369510650323572,0.00800885008453653,0.9836122145999258,1.34830814450182,0.0642108072774618,0.05903742201499612,0.007599222752157714,0.0017347791896861436,0.008016757152737515,0.007549292506063362,0.07369660517009784,0.31799984587085717,0.008757800638680468,,,0.6272418911030339
PIGEON LAKE,0.06383068732774266,0.09446958970469041,0.09388124120388346,0.00776101151393376,0.012548961936430514,1.1222758251311842,0.8188398763895057,0.0034138069502862092,0.026872319686579344,0.005486195498697936,0.009714941424141501,0.005991232751269748,0.00726803886096484,0.1469114209784567,0.35818636882274535,0.013262394121314944,,,0.7031103435241758
PIGEON LAKE,0.03245826568948222,0.013920354347275746,0.015379312507173351,0.009008378554301802,0.01168171226110883,1.1111460756336413,1.1715303679653593,0.07481866690491412,0.04384705896541431,0.003832845697738632,0.008067032856859826,0.004013835551609203,0.001413661568714357,0.07097605866618298,0.3281440257412779,0.012114051459972509,,,0.6441740000225833
PIGEON LAKE,0.001760776759965367,0.01373763728972787,0.0850810661625922,0.007506591235464545,0.010649656379304925,1.5226405579683862,1.8504912703405991,0.00295085767706435,0.0060509994697874395,0.006726064496529006,0.0062374193461962706,0.007594902854828995,0.008742665013693321,0.246037646717999,0.44905288644866037,0.017340253009555027,,,0.8807655198877657
PIGEON LAKE,0.09178369701623636,0.08351501057479563,0.09636016709643908,0.008075327257398382,0.0038147787829628894,0.7923024855842618,1.457891672908952,0.037272500532112326,0.07346481597757634,0.008716621349523236,0.009854747096705176,0.002240512922863389,0.004844017729567395,0.04019778613448094,0.4064782214587055,0.013477552907558643,,,0.7994788900098524
PIGEON LAKE,0.03535922971481792,0.09294513074992253,0.040607779596541466,0.009657903483959791,0.009374161570298363,1.2533870343733116,1.1490113640280397,0.07902383919249123,0.08748563925481856,0.008233271443499692,0.007771882245982274,0.008525247072533984,0.0032153193475495654,0.06417175620576798,0.38313796761612484,0.01402166834621326,,,0.7522542668860365
PIGEON LAKE,0.021458398096695155,0.024380760067676244,0.07048914180686093,0.0037898478940298877,0.007200510868819566,1.2493009372486017,0.5141329881588055,0.063314026183584,0.01605034154420651,0.00909801597922699,0.004712592601919794,0.0055124880923087234,0.0042684849827715485,0.03858449620166329,0.38963819996585425,0.012503285947026124,,,0.7667731139846824
PIGEON LAKE,0.008935869168479507,0.074816099141916,0.07018744273611299,0.0034032296743892855,0.001141052764844319,1.6973056356721732,1.5412089079930913,0.0072756312121546665,0.062333462573569094,0.00941861479043708,0.008899553161700161,0.007396772969574647,0.008383317916078686,0.20176632709244,0.43177452703363406,0.017221785409604107,,,0.8463272686576641
PIGEON LAKE,0.047450259187895,0.03473984556972729,0.09855694398681536,0.001311571770279663,0.0008494283579579213,1.8834735075740792,1.5989124237971097,0.07764564906891257,0.0752648819262,0.008532085245184992,0.003481323261342117,0.0036030262248448923,0.0029000927787003953,0.17501799539455082,0.3305778294746605,0.01188172917886308,,,0.649273929770458
PIGEON LAKE,0.06714513685011486,0.04012560366021451,0.020765356844767404,0.0011573130515550633,0.0063908246780960045,1.2770704964507797,1.76731107012011,0.09345880608853871,0.04589768947933643,0.003393324355495129,0.0015132366359286945,0.009176605706250611,0.001892376474279753,0.15303071374387403,0.3195670433748573,0.01277817846938724,,,0.6263559082803274
PIGEON LAKE,0.026715435123072586,0.0858051666686496,0.06520138775744405,0.0053065920625821736,0.012136708381261473,1.0175478830418605,0.8222665748598916,0.04421827364508693,0.02505650620168414,0.005894238237904319,0.006289711167554238,0.007527991742945547,0.0020533232692356296,0.19752539875435532,0.37611080117543716,0.014599189161668687,,,0.7376224131892056
PIGEON LAKE,0.04604480351194429,0.054275719485238495,0.057548899526543955,0.0030510196393216237,0.005687238581833243,0.5858465842461473,0.5031256229375907,0.023345625723147256,0.09057003613369671,0.008489461015696375,0.00851769556929607,0.004541456356557459,0.008501130971359143,0.22059333051589775,0.33425456392699626,0.01296803256705628,,,0.6555410952869363
PIGEON LAKE,0.04370770880926908,0.028035428531940406,0.018195119023645547,0.007316094972360766,0.0035660864416030653,1.1396806721961927,1.3307680859944193,0.030439241997288927,0.02249228465513496,0.006432547867919614,0.007713580014392869,0.009914620437803105,0.007884408123532251,0.16259760383088984,0.3206449648779662,0.012498352632180968,,,0.6287915771237513
PIGEON LAKE,0.007614447117807954,0.006303758486368813,0.07730167018841677,0.008447017722879495,0.012481025011875329,1.8060960666667782,1.6304783992763472,0.06707640583579985,0.04261682635601773,0.006907553761948321,0.007379312628562813,0.009610069045836172,0.007058953795534063,0.2262999220716156,0.3255537273586555,0.00978977215629059,,,0.6413176825610204
PIGEON LAKE,0.006061900267820983,0.006787788800843048,0.021141550831984785,0.002544943869827522,0.011964086529155999,1.7883375100897156,1.2736947156946428,0.06961029947720591,0.029461798049530544,0.004382683928781562,0.0031498051540303777,0.008157181569379484,0.009139775790248767,0.11439216795053325,0.3318165004770365,0.010590115362571867,,,0.6530428855915011
PIGEON LAKE,0.08989276374150532,0.02493549744095085,0.056510328503624224,0.006144261824341145,0.0014563134993589005,0.873292174995579,1.2217821410304364,0.09688888135122524,0.029197056750511482,0.008638667165735928,0.005452050925060405,0.007826148352920037,0.0027217759430354684,0.10249493250939065,0.3329774653714312,0.012122947865598113,,,0.6538319828772643
PIGEON LAKE,0.0658960255936407,0.021266274510404783,0.054944317314078,0.009089912843326808,0.008131413323267379,1.327725480500518,0.8590359978454606,0.08293913707401845,0.008348778067818127,0.00508305597576822,0.0065848726451723846,0.0024092165805285927,0.0034581753422112016,0.19479439229105233,0.3205459371571039,0.012301618003893795,,,0.6287902563103139
PIGEON LAKE,0.04538335557064899,0.046518420679275564,0.04284369670291141,0.005830959636515639,0.01146808475096943,0.612559847527401,1.8025446655538422,0.014287323810468495,0.07399137838763653,0.0026563084280240294,0.0060487829530925345,0.004858674686392878,0.005280883563624365,0.029171267378404184,0.3745509197743557,0.011658835069621653,,,0.7374430044790897
PIGEON LAKE,0.0500077394231797,0.05753737166215137,0.09911137513066014,0.00586800216426671,0.00994554092814454,1.739019723067638,1.9593503541786603,0.07851342067610524,0.048126703302476426,0.004033052519841396,0.007289621033186753,0.007174080964378981,0.004980019194639728,0.12958146212541372,0.3443236511284395,0.011801795701605274,,,0.6768455065552738
PIGEON LAKE,0.00026133976377491763,0.02674113492803237,0.09140662879366845,0.009868961526596607,0.007319084792239988,1.5922993985660612,0.9995654350649099,0.08158944547429282,0.08126737355898841,0.002820170669252024,0.00782493252039887,0.004942128147569621,0.006853368999147876,0.03533672024141367,0.5438566825166892,0.023751042832829476,,,1.0639623222005488
PIGEON LAKE,0.06356225780817157,0.07548956282281401,0.015026041813648298,0.005577231508166956,0.0003554795601382237,1.0569095557288357,0.5634409668703919,0.05128156357732819,0.09545906451894942,0.0012193740450980378,0.003441823594360794,0.00699992281226477,0.00636423766911984,0.11882289748411673,0.33241844549265126,0.013254933226477417,,,0.6515819577588251
PIGEON LAKE,0.04298065589721026,0.09587395400467123,0.0036561031127601146,0.007269467516408182,0.004081237229215064,0.6223719150453225,1.8618328935693564,0.0957400530326428,0.06002639886034605,0.0012878425944622234,0.005936857198890011,0.004207996256121079,0.0050209387389317656,0.16857176194729798,0.33976281266633496,0.013667955574868766,,,0.6658576697578011
PIGEON LAKE,0.05079388991462089,0.043689534666353946,0.030378852556449155,0.002476506643542989,0.011269798843980751,1.9832033454146352,1.2848246523149522,0.04547556325545322,0.006526111925464595,0.009385420172688176,0.00523742797548151,0.006647678025336782,0.008160134898698273,0.026818348115159457,0.362799476980138,0.011561091552854279,,,0.7140378624074217
PIGEON LAKE,0.08531156084650382,0.04466450310798872,0.06578478032346562,0.00429852214167732,0.007077558256901601,0.7519403769114725,1.3874140895923903,0.09720423392258755,0.05863462470091482,0.007962028123739532,0.005341375013322227,0.008447450881063915,0.0035716494127543868,0.08996420186850487,0.3351482321082597,0.011477062157032258,,,0.6588194020594872
PIGEON LAKE,0.09482748802179905,0.030371037825381832,0.02500050627277846,0.002517431429107246,0.010503611253965258,1.4764375489103267,0.5236816310780299,0.0566099605591134,0.036959781926350924,0.008884697431288821,0.0038138850964264484,0.009452377425218338,0.009321902139310698,0.22493878888907248,0.31534771792843636,0.012798444963942574,,,0.6178969908929302
PIGEON LAKE,0.0067749593466539665,0.004429321341273593,0.07848651044496648,0.009292834063818855,0.002047689589099625,0.5223494735546775,1.7032132966707685,0.007684670305135255,0.0646132151382507,0.0024830336201723227,0.004630294506118005,0.0015081058575311113,0.009613728249617152,0.19831656429464575,0.322258157149724,0.009216531362393782,,,0.6352997829370542
PIGEON LAKE,0.050972554308138796,0.04902104891329236,0.08041746756772528,0.001733608508112658,0.008067576406228452,1.226324765327951,1.3414273566492034,0.048154732564951244,0.05987707462046933,0.006187126233508481,0.002918481227472473,0.0030416794385382303,0.008265003087777917,0.12824327144224446,0.3387136663500577,0.012170160803102464,,,0.6652571718970128
PIGEON LAKE,0.05558673439006653,0.0005176806189054958,0.027161901334238445,0.0082138974089518,0.004821338733578995,0.7293279011063016,1.891453894963662,0.048123088812482624,0.056533792205889576,0.00454972022587296,0.0025133020353991344,0.008800628535184518,0.002522498733239468,0.025074499879861323,0.34091947276397017,0.009366674493853248,,,0.6724722710340871
PIGEON LAKE,0.07800050414810829,0.07005473911887483,0.00981803651996073,0.009799925806242879,0.000763809059327116,0.717787895332491,1.428256869647916,0.021444880145110323,0.0745304310014638,0.009859320816801211,0.0063188843299220926,0.00764368137397221,0.0018413049115800048,0.09485330480503082,0.33334895391748903,0.013276520682091064,,,0.653421387152887
PIGEON LAKE,0.08200227683901709,0.021975146988903467,0.06770152058868029,0.008917571723956373,0.010032774169226374,1.2306866269529622,1.8194201122216969,0.05794997410694296,0.09669997594310134,0.0066835255951047,0.0018729393402626975,0.005660354418877957,0.006263202114585267,0.03219623506688912,0.35203871359600825,0.010234699852508522,,,0.6938427273395079
PIGEON LAKE,0.0816642721997197,0.0915966839954512,0.07171928082620002,0.007611911515308956,0.005095964285394286,1.4889813478484701,1.5309893892340725,0.0678113490354039,0.0922430452851876,0.007140061825639109,0.009337084314745994,0.006495408412893229,0.004890148348179639,0.09661995427792058,0.3546933847263082,0.012578817775724036,,,0.6968079516768924
