,B_0,A_0,D_0,e_BD,alpha_B,alpha_D,alpha_Y,tau_B,tau_D,tau_Y,a_A,a_D,sigma_A,sigma_D,x_A,x_D,n_D,p_in,MSE,MSEM,MSEB,MSEP,MSEO
CHESTERMERE LAKE,0.042406506955527806,0.09511544711452513,0.07153348694674128,0.7261074128495925,0.009753936258752594,0.00921531620611053,0.0026601839353383415,0.5372584141326477,0.7895697710181165,1.2153792791758053,0.08366686276454456,0.03654658362930474,0.006912837256634853,0.0017546595067612783,0.007499990338367125,0.001114810203423718,0.0939288573792667,0.08054621593735044,2.8692997510869026e-05,,2.8692997510869026e-05,,
