,B_0,A_0,D_0,alpha_D,alpha_Y,tau_D,tau_Y,a_A,sigma_A,x_A,MSE,MSEM,MSEB,MSEP,MSEO
MENDOTA LAKE,0.08285207767517658,0.06954448711103564,0.022037898717622163,0.0023815397630832713,0.012225171692904003,1.0509088573203242,1.2830419869159941,0.08501842976473986,0.006410522324170915,0.008846149331499315,0.16220879766615048,0.11767994654360266,0.2917317097558813,,0.07721473669896751
MENDOTA LAKE,0.08212387783215067,0.05466703064326467,0.049335906901006844,0.004443348080626071,0.009683958176326595,1.6601809635820148,0.9945544414945002,0.0063420007371005754,0.005755023892771215,0.009501128028754788,0.1912066879943083,0.21549712740646224,0.2807918946421944,,0.07733104193426822
MENDOTA LAKE,0.05499178421569215,0.07743731861868965,0.037987053421858194,0.001456290731184702,0.009644719346422994,1.113433917287909,0.7337416998033423,0.003387176437937338,0.0017129041217112907,0.005470458132834446,0.17888427728053913,0.16812812804388574,0.2910147148565811,,0.07750998894115056
MENDOTA LAKE,0.0019857455614885125,0.021420988532860754,0.035748154039226536,0.00657406973023895,0.008285462395011685,1.1936509987706,1.7245821225975861,0.030738515196927194,0.0036981383022802205,0.0048247238844368375,0.15959349475721704,0.12001990077514621,0.279995548041128,,0.07876503545537701
MENDOTA LAKE,0.07533470975704963,0.01057875070491214,0.023620268293005377,0.008401458342090894,0.004572678032901725,0.9125319119372286,1.5465212459484214,0.03920496107961713,0.005026628626659505,0.002363851348406209,0.1561206629909691,0.11365963317993377,0.2831563681678946,,0.07154598762507898
MENDOTA LAKE,0.02291390186614526,0.0010192632798352724,0.04407821037612213,0.00968226409236407,0.01259335339420653,1.357104557595045,0.8672416763661155,0.03156094914886903,0.00517108898882747,0.0028006856475175012,0.18195123867656893,0.22396637890668217,0.26427094039726456,,0.05761639672576008
MENDOTA LAKE,0.07353063322239263,0.09303742211963367,0.07614747875182107,0.002275799342604228,0.00028217160062472737,1.2815638334886796,1.0086231854683592,0.060620752669387455,0.005514861101349538,0.0060229031558479106,0.22545292397660407,0.28917047101994564,0.30930500019619794,,0.07788330071366871
MENDOTA LAKE,0.07914684390166986,0.05541044124793668,0.04507635179987356,0.005580166135983993,0.011338265718615483,1.7511891694214603,1.274530942454489,0.060154304939088896,0.004220317428435749,0.008294061564930212,0.1758672834891669,0.1827143191662294,0.26763860445554366,,0.07724892684572761
MENDOTA LAKE,0.061771545944411435,0.043290554720144536,0.06407433070486582,0.0043311971424742505,0.006219189723495904,1.9747418481226364,1.093621890589394,0.004467172457676256,0.00928606644943381,0.009199598232911397,0.20922675773424193,0.2596487044545722,0.2906531648127371,,0.07737840393541637
MENDOTA LAKE,0.0778340215330233,0.07708932461420395,0.033264507438816274,0.0016778462170513072,0.0013733326830579623,0.6139650574084698,1.639478218871116,0.09230760534717103,0.005280966417522912,0.008598316550658486,0.17441016981001453,0.15817568940100454,0.2876778253412103,,0.07737699468782876
MENDOTA LAKE,0.06276025597186624,0.0868628441094198,0.02617245604459294,0.004668006365904736,0.0034385859723803126,1.5334999284363018,1.7779356736804837,0.05329983787212323,0.004891723755751072,0.009901229141954359,0.16397611507099188,0.11988928149219776,0.2944701225697098,,0.07756894115106813
MENDOTA LAKE,0.010099632203105328,0.07994096725023385,0.0023041002214777007,0.005373741477472612,0.0070496053875480705,1.734248539212017,0.7555219246992242,0.058655848940587466,0.008205916622123369,0.002098716699728776,0.20886059575486368,0.19032367945275713,0.35892898480316654,,0.07732912300866732
MENDOTA LAKE,0.002906338600382523,0.005609508663009785,0.04672035466898123,0.006141649471082147,0.0020079646912103113,1.2368173994506937,1.3743307744910127,0.08244511420210265,0.00861326205014364,0.003694296900732995,0.17758688598977193,0.18600562653554767,0.26854675559268204,,0.07820827584108611
MENDOTA LAKE,0.03982658927855274,0.06167821738901073,0.059632246119265334,0.006239576177958963,0.0048267982475062605,1.1639981214000934,0.5852324805346669,0.07226356248893996,0.0029370111307949294,0.0019041500197273077,0.18709894202371113,0.21003893710327676,0.27310154064448244,,0.07815634832337416
MENDOTA LAKE,0.0071185443578641525,0.00644494025330912,0.025171185761824595,0.009397484030679606,0.007075668749280259,1.9667789496961854,1.3473328913431675,0.001588570180516169,0.00892267426665926,0.0017374046564326258,0.16357221126470695,0.1399057369371394,0.27466165547290894,,0.07614924138407249
MENDOTA LAKE,0.02604180863468223,0.03802402254495238,0.06975113765063941,0.002865376182054316,0.01201120582327601,1.2010001406092157,1.7456928691998432,0.05031494930417591,0.008541624821394353,0.0025891376557560766,0.20516342486556693,0.25471926265244604,0.2824418592076388,,0.07832915273661589
MENDOTA LAKE,0.08887003113224191,0.042161267802800995,0.0010453630407292885,0.0039050491824877604,0.002393612823006818,1.1765342116111364,1.4012012018216349,0.009119039379005205,0.0057054797801704355,0.0032554590499194206,0.19013843003438602,0.14976833012401986,0.3431385970760373,,0.0775083629031009
MENDOTA LAKE,0.047441413507139235,0.03485513310063036,0.08199511132897619,0.006682342602639377,0.000981392770342716,1.3121243436129404,0.5682099322984793,0.013707875277968462,0.0011513108993050037,0.008163953343019474,0.217184065302263,0.2804524706429519,0.29414898466069056,,0.07695074060314652
MENDOTA LAKE,0.03084829126364398,0.09842853558353902,0.07067020669840979,0.006787538191610924,0.011133127253404406,1.8286613470632473,0.814205394666801,0.06695935193431829,0.006953718793058977,0.006121539716700377,0.22131101426257127,0.27975711395590613,0.3059533301793506,,0.07822259865245702
MENDOTA LAKE,0.08724474302772911,0.02910833638102179,0.08534757245529224,0.0031874146852987457,0.0061390400943811775,0.7439605970280729,1.9120986047387016,0.020709046401498316,0.007095318340017519,0.007057220541785639,0.19921833229657557,0.2888100989138947,0.23208944163015194,,0.07675545634568008
MENDOTA LAKE,0.07133377614572681,0.05441444362430218,0.08980212601067712,0.0028048660833992793,0.009046087452597497,0.952334202554681,1.6659058537904796,0.08073804852687282,0.002376842235429335,0.006812750400261244,0.22403433401974263,0.30159438121768617,0.2925823910362439,,0.0779262298052978
MENDOTA LAKE,0.09277876141201523,0.04372072128644805,0.055818592105579684,0.004863988101533471,0.008938931750387494,0.7508342243544202,0.7132001715082247,0.08439700407790202,0.005904713977601928,0.0027976500794837794,0.20103019876557118,0.24431091857652967,0.2821490467428357,,0.07663063097734828
MENDOTA LAKE,0.016903741825233312,0.09698897266544736,0.022973237255837345,0.008055289087626118,0.010678400315967998,0.6584800822932223,0.745654213118585,0.06484168623944933,0.006288490389137313,0.007105194407175531,0.16304771357484102,0.12069794615905106,0.29123368414854195,,0.07721151041693
MENDOTA LAKE,0.09559774007475072,0.018584336830211066,0.029949977941302133,0.0034567180920087445,0.00422285803328451,0.7922431702897474,1.7116981950317172,0.02257911279412165,0.0019244309978335588,0.004998351213953523,0.14849688035855613,0.14627252658911435,0.2255809921519027,,0.07363712233465135
MENDOTA LAKE,0.021180387165668526,0.08802475306926097,0.028272702730248712,0.0033909422985057103,0.006801357068479382,1.6836747532225194,0.6580731895872501,0.09414732174540302,0.0023966577223776837,0.007369121633632574,0.16283750430891092,0.1163846864964353,0.29456872066904166,,0.07755910576125578
MENDOTA LAKE,0.04936453756980813,0.01729362129683521,0.08359708911175048,0.004976275124605712,0.011842728327067242,1.6439702583228266,1.514894586354347,0.08401584394026987,0.0035669940662988284,0.008699876132817565,0.20567550663923584,0.2936768911922874,0.2476290231665356,,0.07572060555888453
MENDOTA LAKE,0.0935423937411618,0.030919371264051622,0.04131366246239732,0.008162171412408378,0.002095842426487935,0.8377740756184875,0.6201919319830933,0.09748965765460184,0.00814116774803856,0.008554980419790194,0.1581828645722783,0.16333610124765485,0.23652264008510437,,0.07468985238407563
MENDOTA LAKE,0.06600811410462885,0.09886092588035794,0.08331006331547866,0.008263060438529726,0.012722138041511531,1.348822836719191,1.975147671040352,0.06326174517794457,0.004562694710495407,0.004622075654832222,0.21445966052913132,0.28451109417679143,0.2805742139364467,,0.07829367347415583
MENDOTA LAKE,0.0634784418956385,0.0018661057094778166,0.07832418139088622,0.0048113197764177995,0.002823796111432436,1.8507527727983275,1.4887383217833472,0.04952609067531097,0.00753479706045313,0.006628832808515239,0.1784584576872025,0.2939908879843727,0.17756747462282568,,0.06381701045440923
MENDOTA LAKE,0.08417291825609435,0.03742230764728996,0.06344157196527513,0.009467325136410189,0.009912810380232385,1.5710890373884132,1.5726464959800281,0.05252973698559501,0.0050028260121046005,0.002718368350983923,0.20098267917698562,0.25126196917387683,0.27582632260606493,,0.07585974575101506
MENDOTA LAKE,0.02060437033281412,0.05149659298628008,0.08207770574161974,0.008870046149167574,0.0074890776369939,1.8340087956363198,0.5214335328740904,0.05472599716158684,0.00955203867541773,0.006406953908129553,0.21717225544702623,0.27492088146480465,0.29843375111445686,,0.07816213376181715
MENDOTA LAKE,0.0021763704080697485,0.05794887020503914,0.03811651466944063,0.00410083086886857,0.009872901549096818,1.139587409230566,1.4329818735966307,0.0326588572739588,0.007342908595121522,0.0018058851061260378,0.1587195042264331,0.12280301298570999,0.27491669097980787,,0.07843880871378144
MENDOTA LAKE,0.09870527285126418,0.017400195961510337,0.07209397165101582,0.00209427356928247,0.006420653445402118,1.6956045058870979,0.7909784448449404,0.07657418632675372,0.006838250413443356,0.0029427956173540067,0.18773171648929177,0.2865951176353242,0.20134066796891079,,0.07525936386364031
MENDOTA LAKE,0.03354025388398654,0.02252569700820435,0.09023725943642726,0.005395654269962863,0.001168451534176003,1.7697928631998918,0.5421038256107384,0.09341662559093174,0.004630870764597925,0.006070938300799075,0.21105649120337358,0.2943809961678539,0.26184512685766576,,0.0769433505846011
MENDOTA LAKE,0.07413519736079134,0.035561740656227726,0.09475611575871888,0.0022107762206535772,0.008217990058944125,1.909121509530116,1.9631983388938317,0.02182786340227379,0.0010578197656300609,0.0044744725356612594,0.22050561572500213,0.3036037700637028,0.28027706911530176,,0.0776360079960018
MENDOTA LAKE,0.012932147374810736,0.03993204157147583,0.09626467577785176,0.0036199515470535506,0.004361478731795509,1.2287837249538,0.9298940977728444,0.012832533653687292,0.008683063183881515,0.0024152070607874896,0.20080447547118327,0.2883477872194029,0.23580476976310025,,0.07826086943104664
MENDOTA LAKE,0.09798895598548973,0.008334216254617798,0.005317840725460224,0.008686139008953256,0.0032718555612797702,1.0824739875553917,1.2537191874851246,0.09920936522577112,0.006062410660849341,0.0016571649406910182,0.1565953284665195,0.11699172126581125,0.2740845469515804,,0.07870971718216684
MENDOTA LAKE,0.07290281654788484,0.02051603155513243,0.09869202978769004,0.008557327955998346,0.0019077759859540524,1.5861765698256924,1.8188307759731916,0.028067943907112456,0.00393806768030791,0.003970351983029518,0.1809116573026653,0.292470842862994,0.17497342405460453,,0.07529070499039735
MENDOTA LAKE,0.006212379301634222,0.030661340828942986,0.0433222841615071,0.006403562991280348,0.011759672747743727,1.5087952148302373,1.5605107548016925,0.06623042788495859,0.003340979710161022,0.006331956728113988,0.15999329349758143,0.13953476379548416,0.26181514075276335,,0.07862997594449676
MENDOTA LAKE,0.038613188540518775,0.0040735834274428714,0.011148037066313565,0.0016577313127070455,0.0038424885324793968,1.956075453597908,1.553106292182913,0.07082221010447262,0.009207596900365423,0.0015402817285715522,0.15520143305410208,0.10793598745510831,0.288245080663711,,0.06942323104348691
MENDOTA LAKE,0.015502627761730024,0.062028616127072556,0.033683313628169516,0.0049101415243677496,0.005200182387333874,0.6359087276124817,1.4471862639034117,0.08624056055920988,0.008799764276260613,0.00423693166124323,0.15525905772061777,0.11281164795451122,0.2748315072229825,,0.07813401798435957
MENDOTA LAKE,0.09801083519245159,0.041814271111973306,0.08656343605799716,0.006374070760088651,0.011683691514257136,1.8775628723150115,0.5958651293481009,0.023642494665699836,0.00175961041224956,0.0068554639228500395,0.21440167725549494,0.29963196169897566,0.26629663636942635,,0.0772764336980828
MENDOTA LAKE,0.04097101326084177,0.036431464435929366,0.09725412550093963,0.007649688796793002,0.007547618306659291,1.2729407666238317,1.5804290619040258,0.016960964691901295,0.008007921354933036,0.0074512406674889535,0.19123394605359753,0.2935393323663148,0.20246829597894786,,0.07769420981552987
MENDOTA LAKE,0.08564888413363277,0.06441526268812384,0.060140969863854955,0.005450714798083459,0.01276964667205346,1.428268616030487,1.1772634246441784,0.06702023629189499,0.003810351347335519,0.001427123663137254,0.2169760836763929,0.26713821103465457,0.3062411222313455,,0.0775489177631787
MENDOTA LAKE,0.09172015858057565,0.04089165158784283,0.027378716049316482,0.009754985140642066,0.0023277198976181497,0.8890884371841274,1.2269078477615654,0.046298958973136246,0.009902464839032784,0.007708981858331192,0.15067514781662297,0.10968057133584162,0.2667316818925893,,0.07561319022143798
MENDOTA LAKE,0.09722376402505566,0.048917592770129574,0.07351060375155788,0.008251618640700606,0.00838372068427201,1.847811928439624,1.5325438240111764,0.07839408667305732,0.005203936292032595,0.006478874397700257,0.20800213423165903,0.29015592070864565,0.25720299994414014,,0.07664748204219128
MENDOTA LAKE,0.025133081369500345,0.02628268816792656,0.054950267816903375,0.009222201485072166,0.004239290882248699,1.8170052862281787,0.556531083254654,0.040250628306481184,0.004337397680381208,0.0031573843433677566,0.16786723025732006,0.17490703189506854,0.25127304160353314,,0.07742161727335854
MENDOTA LAKE,0.057259373302126486,0.07274685156331966,0.0875974818297745,0.005164254617076355,0.0051478958304401155,0.6861396595596589,1.7686159096392557,0.013269340584394017,0.003622394482376378,0.007626295356818302,0.20924439075392054,0.2844206025172553,0.265186640114942,,0.07812592962956434
MENDOTA LAKE,0.03534954213314011,0.05228460290680739,0.01444205213540007,0.0012436135282977556,0.0025378620825421703,1.4631650074545361,0.7268748827638782,0.05581257030488037,0.007714373885187238,0.0023098629073141706,0.16672263536574752,0.13375710326302845,0.2893430777342688,,0.07706772509994526
MENDOTA LAKE,0.05915169799422102,0.09977190808915097,0.01717688350253798,0.009429228887615042,0.012508500154767621,1.329323939389605,1.1468493443868355,0.07972923301080666,0.002295299026813216,0.0035373039098398895,0.16938567974952815,0.1314482282910491,0.29969351075909495,,0.07701530019844034
MENDOTA LAKE,0.08495333118698048,0.04457141661166972,0.054192379971767804,0.007283652616575445,0.00671173831858205,1.1414780867669727,1.0522775950153787,0.016485959780080772,0.0029116330704297274,0.00929910273619997,0.18479280425687047,0.21189342228711133,0.26591196021626023,,0.07657303026723987
MENDOTA LAKE,0.06414673590718728,0.05611530090284744,0.007799652850211669,0.003706354369292934,0.006977926012683994,1.4909767636744773,0.9568976826507776,0.044787513964067834,0.009676916585598105,0.007298152352303062,0.19022257755596608,0.16531799032791186,0.3285948188011117,,0.07675492353887468
MENDOTA LAKE,0.07017708836502765,0.08206982407112087,0.021370249546947467,0.0057290819983453495,0.0008988889239934595,0.8407695644698664,1.7966053617714457,0.040757352765409885,0.009471594177548474,0.0036048914121600134,0.16008480520793453,0.11455736620843442,0.28865657888284196,,0.07704047053252723
MENDOTA LAKE,0.04850068109923761,0.03673149528375495,0.03640026149139843,0.0044123071440853295,0.006572979804740159,1.0171052840272234,1.3614780133406539,0.0029434814852527247,0.004446783664928992,0.004728861134692403,0.15666688989577862,0.13881154630161913,0.25423748964651466,,0.07695163373920207
MENDOTA LAKE,0.031668259638326174,0.014144597989598988,0.010108328623117585,0.0023678828100347532,0.0015598948494302475,1.7458610794174114,1.9275053665343242,0.030690424342244577,0.005997573313901621,0.004026768130759552,0.1497854723109605,0.10961020956728969,0.2658726679590405,,0.07387353940655135
MENDOTA LAKE,0.028827612413384385,0.059657606965925786,0.06581596093233422,0.0017586394119537777,0.01288537651858053,1.2119959614212013,1.6152206242068228,0.045574369180714384,0.0020622648641154115,0.008919653984993246,0.21543362688786524,0.2618396218400589,0.3060581547785875,,0.07840310404494936
MENDOTA LAKE,0.04560358238856571,0.0286602300010406,0.03978172154086435,0.003804927295452408,0.009200839719793994,0.5636872517066096,0.8013248763475798,0.036438878203897095,0.008853061621794518,0.003097566000450005,0.15344748265076064,0.15316738585685755,0.2304459649167229,,0.07672909717870148
MENDOTA LAKE,0.05962754764678695,0.020764631096933585,0.016344919404769412,0.009597767666404883,0.0050838842719674055,1.3744687696394622,1.7541753920099685,0.09537869503992036,0.005387042817650233,0.0039128130941001645,0.15048596807169387,0.11091709669212049,0.26635056994364226,,0.07419023757931884
MENDOTA LAKE,0.06594781271124722,0.053759803404050094,0.05062054581153198,0.0032581636633268276,0.006079079811993863,1.8673963250117995,1.3391486308783338,0.0684423300674064,0.004483664712224007,0.0018999308203940714,0.18994617451879667,0.21230951982337573,0.2799847477561156,,0.07754425597689862
MENDOTA LAKE,0.005317639643342267,0.01241431893433318,0.06222204802298288,0.005822644394355332,0.0005479634010241551,1.0311570323332708,0.8268328133554769,0.0567104192957163,0.005365556947103,0.004144356539318097,0.18465982744568185,0.1959878446869133,0.27949937646455686,,0.07849226118557537
MENDOTA LAKE,0.07113663204128184,0.025638148968902576,0.0509630581918742,0.007431153856171329,0.002637973432498995,0.9342408898843585,1.806211403254604,0.0774456914784436,0.007860993860830234,0.00865293077970797,0.17403174700700227,0.18086704074999455,0.266474201653815,,0.0747539986171972
MENDOTA LAKE,0.05795807802796035,0.044954506751769555,0.04045356577734334,0.004768783231794848,0.0011159866124944122,1.240813695988533,1.6051898992038645,0.007977686257821977,0.0071876376415252055,0.0029963693141454675,0.16054384745466183,0.15513214215549448,0.24962557733373278,,0.07687382287475823
MENDOTA LAKE,0.0911386549031008,0.09540445496453515,0.07032250190980116,0.003964404000750144,0.00791533830892117,1.269450267769404,1.2488189650309685,0.061745447782398946,0.004015218551455409,0.009810578397784066,0.2195301813197439,0.27995934800540917,0.3006000950972087,,0.07803110085661381
MENDOTA LAKE,0.07503505422167367,0.08903865826707309,0.00608786524160293,0.002011982939555717,0.010058821981908184,0.7794931882241568,0.8325942256434535,0.059565689971893106,0.009756259785637874,0.0073334830741994365,0.19831498294784652,0.20603253721740766,0.311737547672505,,0.07717486395362684
MENDOTA LAKE,0.03774588411216093,0.09184991985289828,0.08430658347159636,0.0038720373643277477,0.010476157979441292,1.9365704367691643,0.8451883514883152,0.011275606487485636,0.0018191261962001008,0.002672457277997496,0.22418402953166505,0.2884217814644918,0.30625139804356133,,0.07787890908694203
MENDOTA LAKE,0.03204724651878947,0.07825893607811274,0.09957296876734778,0.0020211113076676365,0.006516706540768061,0.6260639321412793,1.9919362329040249,0.07159724098183073,0.0022321947526665223,0.006365001505414523,0.2221095671428438,0.28001935013002893,0.308324011808527,,0.0779853394899755
MENDOTA LAKE,0.030197704176709358,0.09473456974349882,0.019881411822129505,0.0030218198345034987,0.00013643431274314513,1.5975898455475235,0.9481496647937024,0.03856938200480685,0.003247488329635602,0.005846198031175005,0.16553435412929926,0.12351024381499832,0.29535931444602237,,0.07773350412687709
MENDOTA LAKE,0.06815722281607044,0.07094575790904668,0.008637389089815484,0.008847727391606578,0.0039040059213833593,0.5703918779225432,0.9355468780866142,0.01179758552255572,0.008498305784566838,0.007573146343539498,0.19011928376476603,0.1694985422396837,0.3244372013848296,,0.07642210766978473
MENDOTA LAKE,0.02734373737629789,0.046019460156565946,0.07316993406942505,0.0015215483271622003,0.0012670169823203077,1.7898299010995786,1.464825842417121,0.003725091356452201,0.007799779069454885,0.0033511139395141706,0.21627750575219373,0.2757529770444866,0.2949763285827566,,0.07810321162933812
MENDOTA LAKE,0.018651663426496302,0.08121094735414291,0.04890994122401417,0.0042753243765982175,0.0024419263398765233,0.8023223414217096,1.214329842062812,0.026185213545876315,0.006566386603150326,0.00471995667963533,0.17375855909476076,0.1695287217231174,0.27320041882789764,,0.0785465367332672
MENDOTA LAKE,0.042041757335373214,0.050366333715196845,0.03896017583521967,0.0015829796322471132,0.0034568641978830156,1.9410398807754343,0.6922741462797333,0.09650797353447826,0.0033177339063437017,0.00519056661176109,0.16512962863374947,0.1533749875719451,0.26451759984584083,,0.07749629848346248
MENDOTA LAKE,0.01749388585327697,0.07626154596004364,0.04801930169935131,0.008940526232512227,0.0003596159228375258,0.9860411780402089,1.6531655021002711,0.047243658644997195,0.008668047915944058,0.005044302136797817,0.1686403437300328,0.15429548612796914,0.2730646600447005,,0.07856088501742882
