,B_0,A_0,D_0,e_BD,alpha_B,alpha_D,alpha_Y,tau_B,tau_D,tau_Y,a_A,a_D,sigma_A,sigma_D,x_A,x_D,n_D,p_in,MSE,MSEM,MSEB,MSEP,MSEO
CHESTERMERE LAKE,0.07832055035830965,0.06885055972669013,0.0809230983484124,0.7735046324635925,0.009910157139160686,0.009671531243130438,0.010219611917232928,1.7710473959120634,1.0360754362841456,1.9191747130515404,0.002490187415327888,0.07215028301350598,0.005711773792235293,0.009418841511926103,0.0015115744505977396,0.007705071361823465,0.05358393741660794,0.19067103138470393,6.23526656756578e-05,,6.23526656756578e-05,,
