,B_0,A_0,D_0,e_BD,alpha_B,alpha_D,alpha_Y,tau_B,tau_D,tau_Y,a_A,a_D,sigma_A,sigma_D,x_A,x_D,n_D,p_in,MSE,MSEM,MSEB,MSEP,MSEO
MINNIE LAKE,0.011712331360377824,0.09750718178901649,0.06227703853938891,0.6571283602529091,0.006176856512646555,0.007680352623381374,0.005064965216145226,1.2098198685193058,0.8597279572196385,1.0873271050848412,0.09861790445850852,0.07829492206997751,0.003489802912502766,0.0047459888814402225,0.009725689872970077,0.008823832544320873,0.0992492416015097,0.22044751123619372,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.03723961113401651,0.035733908649862305,0.012017183116845631,0.7302498302390609,0.007024912726051943,0.006839254409669186,0.012764671992900937,1.3256554793856847,1.2025240791231195,1.2290678319731312,0.08485470377217044,0.04101419365112281,0.005472701389050697,0.009979873236957554,0.008521655375299614,0.00941731562869788,0.07495118909479663,0.01036151578563238,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.07984564441914044,0.09716302479034465,0.01564729074907123,0.691092541726069,0.0019091607856622523,0.0060490564356625205,0.0009160216106124776,0.3372121289832979,1.9458617129364855,1.1161133897030011,0.0433457622378011,0.08487007689978215,0.0011273664409949301,0.007415506318349052,0.003745942260570171,0.008893359353630165,0.11224050320994741,0.2053119047291934,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.07811108982848734,0.020489936865758552,0.09691488801403415,0.6929546549648147,0.0017705161432379573,0.0072009811745687114,0.008856725885674637,0.873004170335154,1.4124331148995415,0.7434335183653102,0.031774193537797146,0.03242398811307648,0.003920943794345796,0.00603949248582791,0.0053244271708012235,0.0066225737476371315,0.0786807978314103,0.25857309813700924,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.037631948854157986,0.04369146516591361,0.03235480886550415,0.747951150289553,0.009630529896824183,0.009148261586544552,0.006691744136650299,1.448699870518042,1.7279361187829394,0.7835475402558834,0.01089794695620415,0.09730265841999641,0.005742040631756781,0.00980129335383044,0.008269500087643912,0.007260406180006042,0.005103495829128071,0.055724410501169275,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.07258969537285108,0.045574181875239775,0.06548488873783365,0.710005158028059,0.005229828991340032,0.0027963149302938617,0.006564154514070875,0.3807054414477834,0.7175673347817157,0.8618641579617139,0.06403855839765797,0.08530009635358153,0.007700273304686202,0.006326701400927526,0.00357711968705809,0.009151432874576947,0.11753635732628781,0.14604244959614696,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.08820157345305404,0.0864868299672629,0.03867153139695659,0.6669937442277614,0.001560737257773141,0.006280021913722996,0.0092873919090092,1.1074894434555307,1.8485723494029627,1.5987567306026116,0.06832683494310668,0.02424557613850365,0.007802929596065503,0.004383746949400828,0.008204132963610911,0.004701307017973796,0.07425852272173414,0.03232047109493598,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.08182937202210795,0.027296492082525138,0.07265111962455234,0.7151974332305896,0.009793571687565065,0.004152194836513957,0.0029687166290970103,0.7137632971872121,1.7874111018878496,0.8797646613047123,0.09014386607142297,0.013764786416524073,0.00593093672574904,0.00792265718969852,0.007386597368009017,0.004943993577846536,0.0035252445475476707,0.16301835556325264,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.03442951690334417,0.003654215676269862,0.08256770599351194,0.6685948049717856,0.00575667345895783,0.006144300538624119,0.011744110178404769,1.719995149026772,0.9037639353110778,1.289289334207564,0.021384056099286425,0.007437701890152103,0.0038256848020538784,0.0015004412285919621,0.008689287937289847,0.0012214663399743204,0.04145352577057802,0.2139087646362544,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.010493891653996765,0.04551495502263548,0.03281042876684859,0.7958634787849254,0.004371734900834814,0.008968724265963722,0.012665201308201538,0.12919947378691854,1.7189697034291358,1.6142566276756023,0.014144321806127229,0.056838574081158375,0.0011522200484735522,0.008893183352962965,0.0041471984438209925,0.0023840253812413945,0.01737452449610658,0.14210851792939197,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.0023048450491261543,0.05455582477992025,0.05610446735287694,0.7130761104950238,0.005375778323593087,0.004173471475850457,0.010080330150037613,1.9269596629779415,0.9125447734029912,1.7557723841004644,0.03377379099850672,0.09873489920782186,0.006311435564414102,0.00809815630143975,0.0038050116585623783,0.0021122642526845673,0.06680738225365161,0.024210336349287154,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.07601793718057549,0.08444178522511023,0.05552518681557006,0.6900556852430135,0.002066019337759575,0.007473323464273301,0.0010901546759714397,0.297201981058543,1.8277992582457834,1.513275371380401,0.02033016300979176,0.03789508838509205,0.003948421784306856,0.0041267658459454605,0.008616280183306416,0.005879659547426238,0.07653616717863097,0.2844516378018644,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.07653374975058799,0.003933880889444359,0.07944157820974904,0.7521802806728161,0.003273454031069241,0.003484257157519095,0.0023365703979474585,1.079120915716222,1.9869704679870783,1.947830162732118,0.07637834212752236,0.09674748677130494,0.008921037442368393,0.00537002681722982,0.0032296088346848014,0.009078790085527564,0.14275202058620265,0.27390779462203474,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.0006585765744258759,0.0379371040213478,0.08603117483602607,0.7794067887955991,0.009391123546741088,0.007825664070624396,0.007897566378660664,1.4885635021436612,1.7485471996092508,0.547864219801577,0.08050898587949551,0.009816869347325348,0.006004305213227552,0.00735220079257051,0.0025979039013980165,0.007665436453514832,0.12823959080739378,0.10077936781369193,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.008600429968646697,0.09023265542878905,0.03487525248352375,0.6848979801697334,0.0033673786227646106,0.0065867782531685405,0.012065469692498214,1.5856289909531838,0.7541401831112896,0.8750136281906271,0.08777787794851577,0.0375973599682534,0.008465947179050375,0.002649939318858764,0.003394838469566523,0.0023560579981689784,0.021435046660780777,0.2713215465053765,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.06603873020399333,0.06667179120413814,0.059024249453824444,0.7418153800220517,0.003919697557517785,0.002591242619323805,0.007790768935566028,0.24180438850098473,1.165073588961337,1.3178916976567545,0.05274221721173136,0.015467350173957665,0.003259108637535567,0.0038397996932533394,0.00315301951263493,0.004141041831765989,0.10292224193074224,0.15408309108500368,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.08059293806926658,0.007053560111575596,0.035996934855526616,0.6733170730237615,0.009534428111523458,0.0024152834389022143,0.002868428429851205,0.7202092202706356,0.6816470174702917,1.3575417755968942,0.05204600567530145,0.040401042522888134,0.003465360417627422,0.0014928384304007704,0.0019859046748006773,0.006297698043708504,0.08410499630220752,0.24933972287458978,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.039588086780104996,0.029678402696968316,0.028363051063282765,0.7464419972446211,0.0024286259156077296,0.006648199088686679,0.0004409170941795165,1.877907068742588,0.8512289895985088,1.4537825562267286,0.038843521000588306,0.04703236237187604,0.004667588438550178,0.004515267365436293,0.0031116632560167956,0.0031478510513510308,0.04759195703130656,0.2758829844950842,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.030561024853346365,0.01429863264186855,0.006062438743010969,0.733221836467626,0.008916507485256731,0.0038572519833404172,0.011448901517876595,1.6803462122412265,1.804251434780285,0.5503018777129959,0.08880514591434036,0.0702201162999223,0.0028745278074701875,0.0015909014754237104,0.004324957410213621,0.00959882179976117,0.09403000627746302,0.07447015726016659,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.09898954888573455,0.07338704281089894,0.010689747609939224,0.7576491920209314,0.006794176072985152,0.004945533267549039,0.0006033691228111921,1.134180945629197,0.9781097662108911,0.7317756675435683,0.036998673683477735,0.029594638807007943,0.004861687599993299,0.009209453971517699,0.00607697306092593,0.0077926463652133425,0.14910091987746066,0.10638835456464185,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.020347837373736067,0.07864331900991624,0.047975744051854,0.6898195143965672,0.007065663700864975,0.0022477253375884766,0.007506607525657917,0.7895756874099917,0.6300503005298503,1.396493606632856,0.046452741859563766,0.05126957684902154,0.008323559524050991,0.0037214267791769494,0.003606441209749152,0.00729293451229001,0.12878970775762405,0.28033318518564154,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.012952034701331848,0.052266810145987413,0.08987701577633816,0.7219025294200323,0.001253933847633294,0.009072813368003179,0.00030526003165939116,1.3076743713635999,1.0705206852148457,0.7479983617004173,0.07566330051933422,0.07436783850149542,0.0056652190518619635,0.0012167108127308889,0.001048538344407218,0.003073297044488895,0.09580935555633548,0.050578593291439905,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.04409105568707492,0.03280989524674935,0.02936990752253776,0.7893082618269511,0.0041014750657105085,0.002507081145376468,0.0019569868753794703,0.35469123510260925,0.998247214147356,1.3080460119271915,0.022568696479741832,0.05372745424979553,0.002849194206528574,0.003252256424961228,0.002349865676512448,0.007577135089900232,0.14542161566281414,0.2746875364405509,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.05429304455015088,0.0009692348136573145,0.057138384559370384,0.6538035603735951,0.007878983085450708,0.0032605473677071446,0.010713232022594683,1.3444805550145995,0.6908438499788503,1.4281676309325828,0.09962020310908584,0.012035655739398556,0.003136785948781612,0.00989875040980976,0.0021588187324785898,0.00286265071610079,0.079971795295849,0.15798289556875894,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.004095566355675512,0.019005397516668257,0.017261374798988996,0.7492777715359039,0.0014425876235431567,0.005205876054671333,0.006833755965923917,1.1123529671527563,1.114536769130845,1.7072734525715252,0.0727075920062456,0.05653713812852247,0.004714227317170351,0.0077714909082947535,0.007539054693887607,0.008151360850588462,0.03233319684787841,0.012355750326108694,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.013952364251359317,0.01135081357551631,0.002387824214302822,0.7604974159243565,0.0018184895936220464,0.008369211465825241,0.005572100501165094,0.4696606653499974,1.14768409988041,0.9488472161422717,0.04916292202452434,0.008846092561493879,0.0036497802320763057,0.0019168622127941765,0.003359539616648835,0.0028982846767042943,0.06499727242195687,0.09280448099270244,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.04725374411122447,0.002099040881468027,0.031397011432373695,0.7396671334189748,0.0011763135364315728,0.008717014605871156,0.00515098002291315,0.9056220753518456,1.815803143665214,0.6149445834455068,0.08435004122495394,0.0349882937049845,0.0029042431341806682,0.007284625061948122,0.0036487016739717468,0.0016090940634141478,0.12470550992193194,0.2633497082726812,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.08467126936444053,0.017559157853937316,0.08817749873704567,0.743380936597072,0.007175525781468211,0.009064919072274337,0.001897138545657603,1.2296933994993318,1.8836770987136582,1.4875964492331721,0.001290299180630311,0.017500200187128896,0.009008930606246359,0.008107833785401183,0.0012632182198617009,0.008457619356989392,0.014779173274058824,0.011001925333073564,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.09375153383404211,0.0032236624383482834,0.0939929791139721,0.6955011840082247,0.008244159528591253,0.0014528928115486051,0.0027765565033094574,0.6649529336781248,1.2082690727107548,1.989054711402587,0.06020713428132137,0.039773839064009636,0.005547096553896944,0.009510983453868214,0.00950886577683482,0.002171593622556575,0.10632765721073185,0.26951559894199445,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.03702937945824607,0.013369354812884308,0.07064394026350454,0.674962534002143,0.003318976230666143,0.003585204439315015,0.010094992861415776,0.6699275821741126,1.9957220402596483,1.0747477214846137,0.09543050869176017,0.03889406854497581,0.006107945692257695,0.0016124604379310846,0.0030667354878524803,0.003025299485158411,0.02789038704336444,0.2575017934038459,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.09977945375688649,0.06907844687409853,0.0030000840323378894,0.7075642206772832,0.003715290762953783,0.0013726534559186541,0.0035608002211688678,1.097805166673148,1.3141083440279302,1.3783769426736705,0.04592824149815555,0.08147939241093013,0.00278275280805707,0.004552525094834351,0.008761790701090977,0.009903104153923828,0.007081766662668132,0.09968353729789874,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.0727491698863077,0.007742216279603052,0.04348682889823279,0.6989079261335291,0.004136985656401389,0.004906140143550628,0.0017434244890313618,1.7276546829227126,1.3672499485516971,1.9251473086384236,0.09965430035559493,0.059421587453411286,0.005216043565535663,0.006099998800618087,0.004125582192102831,0.007330324708932876,0.02709312107768236,0.08054621593735044,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.03034728262739428,0.04737094919249615,0.04653192205521698,0.7835120691221817,0.007376259920309099,0.0030950602860919077,0.00758694167578268,1.0109206448125703,1.7817896086086114,1.4966537068551753,0.0707937375124747,0.021005030386770627,0.009106557594863628,0.0057327688956297276,0.005534212977723779,0.0011858719111472599,0.06435525415475359,0.22507547986338783,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.004562969315119431,0.016034843208290066,0.05645651727521033,0.7726225791927317,0.0021924361184684953,0.004344195161400126,0.010531502984900524,1.967316962978309,1.5298133883350158,1.5403532091247234,0.019983473685918653,0.04617976914376935,0.007944502858089304,0.0018764264677146834,0.006653101104644292,0.00636743358472819,0.028795628539573563,0.17859795662474015,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.0964906962933809,0.010712651395044723,0.024254174846788636,0.7080682357127356,0.009446976555026357,0.00265786312989359,0.009367729562699764,0.8475567703452187,1.3851713153471712,1.2645542893570887,0.09297728362064303,0.08601475414721013,0.005065197076977007,0.007672236306283662,0.001388769273436669,0.002951935041221908,0.07786388925759366,0.2559944386184384,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.03340493875583961,0.08404985467711246,0.0901949986538553,0.7161052917127473,0.0028578951053893588,0.004307309312840102,0.006381754179905243,0.34599098394618466,0.7326772027949824,0.6515091820422563,0.012670962368487894,0.09177403824032462,0.0064679339410847496,0.008374725017196981,0.007474552140370441,0.009859961797452185,0.049408620631970546,0.06884287847015194,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.06884487692372897,0.051716231523390825,0.03655579012764465,0.654050043115117,0.009857933115982126,0.008474494947025096,0.0022141856923918925,1.521698046558038,0.6752298932986508,1.8242406308101708,0.038579867986757777,0.0642906533319652,0.002345497061200707,0.0031339365452733815,0.0012318694544907732,0.00603596654159321,0.11663230788521972,0.11796108714067295,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.08365470739573222,0.00588018712789503,0.06450475890593224,0.7361689399622965,0.006626988077593294,0.006388282278601631,0.012927001828454675,0.6840773643334215,1.6882107806104472,0.8392559681325094,0.00788552164517841,0.048023478077368044,0.007773195631968627,0.0025786331759446537,0.007985098743911963,0.001136464683691947,0.04321798741034132,0.22688431593521796,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.09772451080601252,0.01180998547452497,0.03332987099726163,0.7424862300185903,0.007447570226948535,0.0065093568863524714,0.003162746228925292,0.4729178044918083,1.2142477617202263,1.4642924055370818,0.060607037311913615,0.02896724175807568,0.0021094666658920697,0.0022468345204432307,0.0058931750937408055,0.003729936258504232,0.0985215899476824,0.262039856447682,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.08628243495225627,0.0614076287023577,0.09763553022760307,0.724131022896188,0.0013644737999308262,0.008680467179492505,0.007977397669444037,0.4386351103944922,0.9517768549410175,1.0264992861926059,0.008124480894486294,0.08899842615009619,0.001799646992576147,0.003303963898071534,0.00735743435644442,0.005699780174027424,0.012476527147048444,0.03566188387749371,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.016517197431610973,0.07894633633080025,0.009080484636000849,0.7311434313346539,0.003492273155482092,0.00982288069955407,0.00335776680019302,1.2957131811518001,1.7579201686192498,0.6286830801447033,0.07496713783929587,0.026089113104440623,0.00440708941362706,0.008540040976354121,0.006768269260707914,0.009755868925234355,0.1472718160729525,0.10614327355610034,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.001188472872627716,0.06539206778836565,0.09218196074295151,0.779724026330069,0.005932134013014464,0.00861651715841591,0.009130978803996232,0.3274257545864241,1.5857161005142029,0.7906157776507962,0.05240344080557306,0.010305654195228393,0.006950730456007284,0.008669856723193637,0.004269137483930434,0.005130346528192164,0.04006756125125631,0.2001268502226145,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.0196962204780865,0.03665699752739773,0.06702499779618579,0.702609010666806,0.0090500810587795,0.008009068011309715,0.011113858312682773,0.9163102414254403,1.1300547636105962,0.939481569148904,0.017283044399724577,0.04383919796073729,0.009944643077652544,0.002669881695356579,0.00715380747772089,0.00476611851393904,0.0974961839982407,0.16608802742036394,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.0675870729057153,0.009135503376873778,0.005680799611791423,0.7761778981484379,0.0055622526950447225,0.008090152457242787,0.008585077611446244,1.170548771556728,0.8479490656022767,1.222227240475118,0.09560076408887999,0.05456152009770921,0.0049076924647095295,0.008781374623881772,0.008474735361158083,0.005020406029102352,0.11450075256187073,0.008315968781571287,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.0685052225702861,0.06396024505417924,0.021723009109200792,0.7786109006735562,0.0027951202014098752,0.004974159244279755,0.0024478719765352683,1.709242810846522,1.2341214847763349,1.629493689698161,0.006029515216437284,0.012721705017107912,0.006154416965809609,0.005686033193955774,0.005729460848214818,0.009718568916460928,0.005799692174809412,0.08926256037390629,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.0830754783669841,0.09234223804276732,0.08741779028411445,0.7096936670344544,0.006458651210304872,0.009705124399648844,0.0020881703004266994,0.40793797635936246,0.6091420569136445,1.8051953239961946,0.07459446798262218,0.0563443350935015,0.004448472175611612,0.0019447232704954908,0.0012802394432408657,0.007144088765499499,0.023227124816386967,0.1261916158980111,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.0629012884725346,0.004972105729167224,0.0577283928055545,0.796580983642688,0.0025037475772404097,0.005028097828643376,0.00518144987189143,0.5259635707924909,0.8784253256246088,1.6678656298092407,0.06641942887882674,0.025172644842607235,0.009821856404855969,0.005032914499657212,0.005171102533006139,0.0028277993881292204,0.14463576560169072,0.07532765199996802,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.0019698403527597524,0.04006856162551083,0.0007328216082343603,0.7843705092371689,0.0033651682227002085,0.001948204517088639,0.011980786292180029,0.975560988735105,1.8514020517427916,1.889972527778804,0.07356815521021504,0.024793992626891293,0.0023051122959286442,0.0062983304755649,0.0029047272425233818,0.008838394609128719,0.12539046566254602,0.0931340624340074,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.09319067230442195,0.015158226595323378,0.018442811247608597,0.6655826057199865,0.009765717697611552,0.00858105125737272,0.011502583551547946,1.359933562778173,0.8249097381372319,1.1799212664985697,0.08123823809138099,0.09762429750966264,0.0037005417596225783,0.0013648124129994636,0.003799348881961354,0.008772278924279661,0.13830453434341433,0.023099871522651805,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.0018432448474779012,0.03400067254335544,0.06362932711411298,0.7852779715239795,0.003085086044417016,0.002616396407723611,0.007195395187918873,1.5796067244254264,1.3103998244230566,1.131791667152833,0.0879516898846064,0.010699001283645579,0.00605363597720119,0.0071256120381365876,0.007049803084266272,0.0015360367129995988,0.013178307544526792,0.2358872568725705,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.016799046167257303,0.0395189840175725,0.07713965413434301,0.7451110925477267,0.0044648852362024665,0.00778015140956268,0.005230456790117504,0.9376423625358998,0.6429483838840415,1.5246173929873568,0.03200384381922983,0.022352016646466414,0.008350061211224568,0.005946295020961441,0.005226701957034246,0.004050943837568577,0.05304397496517053,0.27090968883929495,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.07710628414093192,0.021093953961639746,0.08517551961408978,0.6531757373356215,0.007111702457866092,0.001353798865198862,0.00022888682380541297,1.1432859857835918,0.9056347306397239,1.2353433402176064,0.08625808435708403,0.07170244928036762,0.007761039605286893,0.009481438422085264,0.005853907931553938,0.0073460104979037495,0.04587740543221213,0.02531754012532289,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.08119868730116998,0.03474743600932365,0.0735916227650682,0.669734442374239,0.006232899749702228,0.003743046294017896,0.01017903428709551,1.5103594985068804,1.57695234820329,0.5148368770534342,0.06807075229700184,0.009613111960401204,0.004874346677143572,0.0039960522423357495,0.006507809721541661,0.00706673207148658,0.013825819905153372,0.20887613982400263,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.028441956175095207,0.05671637220276901,0.08201191355745993,0.7139804475499154,0.009944042091222752,0.007901935210689257,0.004086902347528745,0.5263013179345866,1.866798300424337,1.810105843143257,0.07831587460772135,0.01104729496297252,0.008008187843742527,0.0029175269651025566,0.0033139179733665614,0.0012689722331818368,0.1483523213258528,0.11319749659997388,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.06472124350321357,0.07377450054699636,0.05783437319831478,0.6703228232942623,0.00540410598829515,0.005091897844170702,0.0024362836966286246,1.6014930182724623,1.6034267840228422,1.3309744256203384,0.021065445179450488,0.0022351992292423545,0.007176446029775562,0.0032800562728334663,0.009452922230886621,0.0039684509873402435,0.14684768222961225,0.01814086193261094,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.011911284312550965,0.09298666009710611,0.020956414715945205,0.774792061614733,0.009187047424533152,0.003924079717289941,0.007273178411565776,1.1612801826106298,0.760638128265741,0.5021302306601432,0.030946226822147448,0.07254396464135383,0.0032888065701693714,0.007048080527179633,0.0050004551802154094,0.008025085770683891,0.0564543589606117,0.051783862792413496,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.08909088896902047,0.09424771850292249,0.049080273598080766,0.6876672638223641,0.007482089103502653,0.0021986246974352187,0.009465616082131452,0.5857183916852159,1.0834795629738005,0.7650580875528028,0.02413756363664971,0.004244269684084825,0.007038241589089066,0.006150487517866955,0.0021793445061175846,0.0036228489048637704,0.026646290014042152,0.1390789641441305,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.034787417224677215,0.044245886916540494,0.020370299473376652,0.7119311577699824,0.008757276430210468,0.005415483011774028,0.0035061818074468916,1.2639174395078019,1.8569855154185047,1.996564078392546,0.028947282284768592,0.004306791324635559,0.006166835062333502,0.004173909299077927,0.008443715003218433,0.006154968986593028,0.04019515033202907,0.17580019679949963,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.07416943202891862,0.059752565605478786,0.08299203201360751,0.6778107684377811,0.004878133672521694,0.004518613667551529,0.006496808198329378,1.0945687966348476,1.014195521568463,1.0795941236098567,0.04649324043889125,0.04874971346857838,0.0041436731832748055,0.006414816457445278,0.004792299964090195,0.0036645053504025943,0.1336748680991125,0.20383313181655097,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.05997622206645925,0.012591837870862481,0.04085110009783591,0.681170818093205,0.004985748340605218,0.00788250794462135,0.00389995672301782,1.8595648224158992,1.4614516704583265,0.6985855448552627,0.04252087090828259,0.0739021878455276,0.008255685530766124,0.006972170270912397,0.0023976939572432653,0.009060768741921252,0.09042339183235792,0.007170753036412847,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.025912998138228883,0.023437355368382314,0.07145203226623603,0.6828240505442884,0.00628968845145304,0.0024747392864708684,0.0060064736324295116,0.31352754996345833,0.7382259895724838,1.471109611827511,0.009186456989981696,0.06258665312961147,0.008806348155620269,0.002701430806353627,0.004887016324500667,0.004495422201931091,0.10464368057612672,0.18741069172104777,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.012986161482614743,0.050404174341058074,0.04705644705065551,0.7743744604571464,0.004901462080992213,0.006114978972598702,0.0031151679083916473,1.823787440622,1.3222058130233618,0.5278038637566252,0.057790003146166516,0.011527193747664866,0.009335905052682508,0.005921733761988954,0.005823867464029453,0.005068928527256792,0.12403394632692548,0.10414842038439319,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.08485006231359889,0.02839258168463825,0.09320046439283027,0.7107854267822596,0.0035722714039340938,0.008936351702779507,0.009203772287498468,0.19993787984539468,1.959708186547126,1.903210300028428,0.02875959353003877,0.05866562590087361,0.006444872129087616,0.0012477139478477986,0.008406504622075315,0.0015710494266430366,0.11135589223552039,0.07146874847952024,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.015228659368211321,0.0006925970919432617,0.030634404556555153,0.7951102106869952,0.0026291185609096917,0.0038263289834369702,0.004019595468117785,0.9601508524625406,1.7224289502017156,1.1434427211420808,0.0505108536372055,0.06487134399222765,0.0013395397668626765,0.002502118459161205,0.009568517881179189,0.0010029043099900508,0.0386794050385258,0.16097728557811372,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.0036007613331371646,0.08125035645604174,0.07551786251889482,0.7886236720260458,0.002716165521505268,0.00917762219982596,0.00594511666002851,1.7871404421534225,0.9410922784007004,1.6607871240744794,0.06771275034502047,0.023044101693159142,0.0020147345212576636,0.0070138989067331904,0.004039917303561536,0.004533641599807456,0.006644017702103794,0.11573645668191614,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.05196793352693886,0.02511675001508014,0.014526443128256586,0.6913338219797956,0.008385271266895712,0.004471528038862361,0.007126619386056006,1.2281332712994517,1.2711153361582563,1.9850677461909736,0.0654037005008341,0.020549383606666322,0.004106291073698646,0.004852499677575803,0.0020391590668053638,0.0019124344954626906,0.07345736995307083,0.027204032840326922,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
MINNIE LAKE,0.04535778583104669,0.08048740376149646,0.009815699799070099,0.683870743223354,0.005892493461905371,0.006233924931968725,0.00912721374838942,1.8037438392913736,1.9213233642752268,1.2861482713550823,0.007387531137782705,0.018410623313390072,0.009080757406416336,0.0035921689983052715,0.008001338500734471,0.0071186403133810345,0.08365414002903823,0.28538206405711564,8.513107117770263,3.2432000000000003,21.282721353310787,,1.0134
