,B_0,A_0,D_0,alpha_D,alpha_Y,tau_D,tau_Y,a_A,sigma_A,x_A,MSE,MSEM,MSEB,MSEP,MSEO
MONONA LAKE,0.04935132113625351,0.037894917551366536,0.039110605969777806,0.007844939502023642,0.005781210899509361,1.9708788397292447,0.5165021782368615,0.045497073086458346,0.008302177475463086,0.0019762606065387004,0.24601988989705642,,0.13410933897866978,,0.35793044081544306
MONONA LAKE,0.026491349469964988,0.00909309725404598,0.006026922399664798,0.0014748109675328178,0.01009148700991621,1.357257947188077,0.7170576769903083,0.04044230652649814,0.00907064886397519,0.004649945048297437,0.21357552366900356,,0.07119395790841106,,0.3559570894295961
MONONA LAKE,0.00012303658424941272,0.03584301995173115,0.026833675823502812,0.007012543152065685,0.008206335311449408,0.6273023588956446,0.5150003157751192,0.0661424991218543,0.0068285731160566045,0.006060888265418291,0.23455736674395378,,0.11785083878096518,,0.35126389470694236
MONONA LAKE,0.0490532439648588,0.038346854964599775,0.0003057897867208559,0.006089040346687697,0.007544121424222215,0.596943515094398,0.7266257324455558,0.020256945592346053,0.00469290909496347,0.008044085302403437,0.2294533141652579,,0.0928555795635752,,0.3660510487669406
MONONA LAKE,0.018992074382202784,0.05405996832562596,0.03659978437162875,0.001840660247476825,0.003134762716734857,1.046576475204886,1.4419856344116537,0.018854784725291368,0.009270630911352285,0.004418097184617657,0.25511459790848096,,0.1574079203157815,,0.3528212755011804
MONONA LAKE,0.09751365727907078,0.007446783205142339,0.005376098330899193,0.004045035701375739,0.01003531696867185,1.8098902893816005,1.8469126427729121,0.011680636424266123,0.006454599838962788,0.007184030634238462,0.24446843635865978,,0.13669756170296704,,0.3522393110143525
MONONA LAKE,0.013130861669324444,0.07993940966809054,0.004534574287369045,0.008089922021079618,0.010450077779715742,1.0270110538376667,0.6461118993906003,0.06976074758172508,0.007432987269864526,0.00368339845110766,0.2056843850554941,,0.052312938766686,,0.3590558313443022
MONONA LAKE,0.009263942277185563,0.06050689408205823,0.013523762688528056,0.0027632015102839217,0.008184216200577906,0.9929563586901333,0.5642082964329628,0.043661302184928225,0.006240938740138169,0.007123154371799389,0.2470724840577377,,0.142480815216614,,0.35166415289886144
MONONA LAKE,0.00788447862744017,0.02270746801844488,0.02509289908638005,0.004929823021932674,0.011898593776922187,1.1950202137045691,1.1919056691494008,0.08305149900401498,0.009004251922004249,0.002605917036331935,0.24391907564582102,,0.13352273253482577,,0.35431541875681627
MONONA LAKE,0.009700829603264884,0.05252323233531269,0.02744368870879345,0.006678404671838851,0.008274070190820063,1.393017285714746,0.5916345628886674,0.057024355456368164,0.009410457700917864,0.005024895676748377,0.24296196801104353,,0.13334951569747278,,0.3525744203246143
MONONA LAKE,0.01465013492106336,0.07249379083444706,0.0004948331839024767,0.0021400968086396533,0.0106421809732621,1.0977497251098267,0.5437408196781158,0.026359742789707968,0.007780882665933681,0.003950531791078482,0.19875323570880307,,0.03343484652941896,,0.3640716248881872
MONONA LAKE,0.05020026912210566,0.04998048762851376,0.09309862326823626,0.003482345106623123,0.012686777027818525,1.2033220954278074,1.1527969564533158,0.05647194923427118,0.006505441848594262,0.009251316607868855,0.2596748254582705,,0.1660129761536831,,0.3533366747628578
MONONA LAKE,0.058356922223452595,0.06556882113805862,0.005968836521455634,0.005174783824651464,0.008383681570089712,1.3077520441460175,1.3058969528579871,0.019665330667923715,0.008076677543105329,0.0019702977806356856,0.2482378986546694,,0.12903655663134964,,0.36743924067798917
MONONA LAKE,0.021661528229565016,0.012461540910039995,0.011893977858844988,0.004462626929426344,0.004922329517094846,1.0782178727570972,0.5909717933083862,0.08799014162166127,0.006108086591008307,0.001766804359745946,0.21182879883768624,,0.06260195042399633,,0.3610556472513762
MONONA LAKE,0.0007975086809165199,0.019936514519517518,0.003348441718804454,0.006191565167584356,0.007337780216524932,1.4316826412721064,1.1351206621397067,0.0725397302589897,0.0019738351156531253,0.007706899040462104,0.18932861058738557,,0.024178649726913307,,0.3544785714478578
MONONA LAKE,0.004105979722430347,0.06398254579789733,0.024766862656188916,0.003444351043235941,0.00798986537881535,0.7317343062638377,0.8396537900116678,0.08114299447880771,0.007912450754563597,0.005558843089002038,0.2509388218035624,,0.15027536813386103,,0.3516022754732638
MONONA LAKE,0.03006999696895184,0.03956751908488736,0.04120464445735167,0.003275997375401534,0.002902699430363478,0.5589806985488425,1.6431727187388923,0.03320800428483834,0.009306349113901165,0.0025173360495599198,0.2489875902430282,,0.1439996564889651,,0.35397552399709126
MONONA LAKE,0.023707154339765946,0.05840794075741865,0.005064492405207746,0.009307747616965633,0.0024749305682566607,0.9067582329976871,1.1888947869188515,0.04043093030524232,0.009987770078345422,0.002178140034015783,0.20547468728626767,,0.042320852983011845,,0.3686285215895235
MONONA LAKE,0.09101654947060708,0.00951173624005535,0.02097253431651145,0.0030718166244800707,0.009710474125420355,0.6410923543642573,1.8893047585607277,0.06352607322357337,0.007914937352282967,0.007558022653800692,0.24286977411422406,,0.12477057687822077,,0.3609689713502274
MONONA LAKE,0.0075321873221981805,0.022798036186790428,0.033080798883194075,0.007695389838843204,0.0029643791697107204,1.4513504980013534,1.2059281222506717,0.09598654458126955,0.0050291799193216205,0.0036507907718191486,0.21125292276963104,,0.06712357656214082,,0.3553822689771213
MONONA LAKE,0.020120557328750455,0.056904824195211146,0.03796158947295042,0.001665143942669714,0.004794988090625377,1.047354955010091,0.6454562282994295,0.07784521843555214,0.005626507401455401,0.0031260363210709394,0.2563095089111914,,0.16040083790722556,,0.35221817991515725
MONONA LAKE,0.008202744047514289,0.06697074183322298,0.003911086265813421,0.00591045593968214,0.010118128415336578,1.0734294719993045,0.7777320027396515,0.05323664538307533,0.008435651763503069,0.009935370166278315,0.19838211484418095,,0.039702238584684794,,0.3570619911036771
MONONA LAKE,0.019456508035281296,0.050052042250967,0.08640498606384941,0.006918244374672951,0.011610156495231887,1.2354612093944461,0.5335188376615354,0.09813487069786392,0.008100119369275587,0.007127761345662323,0.25685160802662443,,0.162351330040201,,0.3513518860130479
MONONA LAKE,0.02018363985148741,0.027488078318529948,0.010451574343390974,0.0064330342237160255,0.004474607323701328,0.8170831016005816,0.5363552330100854,0.05324694503933383,0.007014997159485074,0.0075184203070559385,0.20168358901541064,,0.0402875490371027,,0.3630796289937186
MONONA LAKE,0.02602960653633465,0.06106216907629089,0.05320070357957484,0.0013807338224135811,0.010435850047397525,0.8163346202033308,0.5830998907216961,0.045048591415129,0.008756736108982855,0.0023740937216092713,0.2586475540435009,,0.1658467870592743,,0.3514483210277275
MONONA LAKE,0.0209447762955194,0.0023641774356654086,0.022670383132616614,0.006395428546114322,0.005908196851346989,1.31455441098756,0.7705263412837451,0.0386650556283608,0.006560140161810076,0.005138279732768243,0.20896201273408407,,0.05672397995525354,,0.3612000455129146
MONONA LAKE,0.06693051825484136,0.04107930346276824,0.0017357990848658605,0.00805258822804913,0.012925315379060949,1.4739061039486683,0.7252210999087871,0.02147140087785394,0.004528321834634162,0.009282008926537343,0.24052500895415002,,0.11393467336477421,,0.36711534454352585
MONONA LAKE,0.020658783871397503,0.003261117039750086,0.048915986487972275,0.0022727738131649656,0.005005705316566112,0.6441479676602735,0.9069335774807809,0.051649515066621084,0.006153195948194054,0.0022576175037305316,0.20768943859738434,,0.060901929099666983,,0.3544769480951017
MONONA LAKE,0.011076984030775436,0.02016902001268213,0.0643159264183026,0.006166351126276896,0.011064956587403724,0.7351901738702065,1.2541840440084409,0.030163906456263868,0.005059333182602442,0.008047431869642706,0.2424252412328107,,0.1310888823619878,,0.3537616001036336
MONONA LAKE,0.0415679286641287,0.017420200501404158,0.054722038939579165,0.0049491519795826855,0.006588048274657532,0.5648651829257468,1.4025709387403371,0.053369603393344095,0.007073056885365246,0.006759046756359916,0.24417126761535168,,0.13118253967754537,,0.357159995553158
MONONA LAKE,0.051358189548983635,0.022989020702123664,0.029595449809853038,0.008071457759126386,0.0009453331066296066,1.8121271101726943,1.3225842407614679,0.011434060390844804,0.0037753752709774185,0.007368481212435316,0.2446377958439953,,0.12568073914169925,,0.36359485254629137
MONONA LAKE,0.01351231468989731,0.009043794136978978,0.019052892644483756,0.0031619514415850603,0.0015118990735073232,1.0557764552923816,0.9137478383658979,0.05885857429574491,0.006169941696938777,0.00843575672062477,0.2139383298650428,,0.07059484129519293,,0.35728181843489265
MONONA LAKE,0.025966356059745434,0.07016830422082986,0.09028435201381589,0.008654084856982974,0.010487783741398731,0.5049186733182088,1.0985664675992455,0.03653236424863641,0.0037416054400812703,0.00503009879297974,0.25603190054001307,,0.158823841363854,,0.3532399597161721
MONONA LAKE,0.08559628619265869,0.05311736398017373,0.08243295995868657,0.008313175379720223,0.012789649803585209,1.4586090778659084,0.9519097318631291,0.02987646812715424,0.0067448518718425075,0.00900817513546829,0.2592295872309778,,0.1627067062160013,,0.3557524682459542
MONONA LAKE,0.013842227027758579,0.022077512420490587,0.008980280832918762,0.0018935154013009397,0.012621503608793702,0.6548396788494555,1.0038799578256759,0.08293208901617796,0.009307373702935617,0.004262357075966369,0.21216133970030152,,0.06882078477424393,,0.3555018946263591
MONONA LAKE,0.06395990476620843,0.00887576492468043,0.022646767159163868,0.004853797789237933,0.006594920391702067,1.6125577095344883,1.7494533452744687,0.04086171987008748,0.004991667046625703,0.006392971228107898,0.2654855868363872,,0.16971810795149653,,0.3612530657212778
MONONA LAKE,0.0200089223917444,0.017569981090681044,0.009284702527078949,0.0034856371671068724,0.012015780556300593,1.9949297750447104,0.67928958350512,0.08686455470657618,0.0024386138251009134,0.0068832438375717835,0.20923238054623688,,0.06004024583870508,,0.35842451525376867
MONONA LAKE,0.018879111595050176,0.025458450605065675,0.005060676631509123,0.0043165585529009835,0.00577551862670481,1.3568726745158841,1.5788436144059337,0.05412761577705111,0.002677498845020055,0.004009041117147161,0.19963324861069234,,0.034497139747196766,,0.3647693574741879
MONONA LAKE,0.04745753326567226,0.04849723576845116,0.003693481057358644,0.0015470861210435246,0.010457606060306188,0.8035850401399388,0.8573513524463428,0.02004245977558003,0.006931093145183063,0.007036904413261875,0.24442346831497805,,0.12732023568001566,,0.36152670094994044
MONONA LAKE,0.09469966649617406,0.07179233564152913,0.007016118564988204,0.009136220587370472,0.010430177017430611,0.8761895886834625,1.4675695954782355,0.007461597546585756,0.004596813997475253,0.004806048628380754,0.2510171966023526,,0.12840136147480827,,0.3736330317298969
MONONA LAKE,0.009704477036695788,0.07196111186359318,0.021357656292432144,0.007726631337643159,0.0032388582846221985,1.0742681046016171,1.2248144886068655,0.008599822995429253,0.009830973972353052,0.008064892433612813,0.24009454691651638,,0.12559257494028023,,0.35459651889275257
MONONA LAKE,0.010394536287837888,0.06111412761164681,0.04532112414567189,0.0011917517242438303,0.00944666827552329,0.5134186269055695,1.0144088292270115,0.018111772187544208,0.002448690865560602,0.009515765839693501,0.25778808484805593,,0.16375626099885654,,0.35181990869725527
MONONA LAKE,0.0431639360335978,0.058533949821920186,0.002353292576495837,0.00963212050102721,0.006921040199912662,1.1433636146026225,1.3037007630500743,0.044362844097672556,0.0027841165682575197,0.0069414371245393215,0.2162243286679166,,0.0604096488784341,,0.3720390084573991
MONONA LAKE,0.022849604476976572,0.057376440068764904,0.001947055940455418,0.006970411777509239,0.0046760384956703845,0.7646704567286166,0.5273071652036396,0.020265698594776064,0.0016133848979584362,0.008695845695286909,0.20365721783189028,,0.038229181665001416,,0.3690852539987792
MONONA LAKE,0.016575903737282155,0.01695846392699491,0.061320323775646,0.005916783049761514,0.011348297332715883,0.8225011926324158,1.44076204537321,0.037091121266169313,0.008853697453888644,0.007221817938125865,0.24334990053324027,,0.1318089521226799,,0.35489084894380063
MONONA LAKE,0.009596530058028532,0.047596069564819765,0.010786473762790696,0.0033672686221682866,0.011482184994747163,1.0467859568391273,0.5793977033143803,0.008114571083142369,0.009151863508172382,0.006071806777326384,0.23641040154691567,,0.12042512935688454,,0.3523956737369468
MONONA LAKE,0.04715562329379851,0.002588955179230759,0.02297220431537547,0.004954358541708226,0.002898407918906414,0.9224455216657648,0.5183566558389269,0.04044460471262604,0.009925187664776378,0.0061981064988671595,0.21052409185485255,,0.06302086213311839,,0.35802732157658673
MONONA LAKE,0.007962509994566394,0.018366227538514947,0.018334375650813438,0.005239777611335958,0.008520783637014473,0.7410314062793173,1.5129381628310465,0.06470767674059481,0.006981615241000721,0.0038308494748687362,0.19901341425008967,,0.041165514319413746,,0.3568613141807656
MONONA LAKE,0.016609864800952216,0.019987337685318643,0.008168893759303873,0.008431632152658228,0.006572039577783831,0.9818518907779707,1.1207738943985501,0.03467997413385227,0.005534157043925942,0.009737922533871282,0.2000757603625043,,0.033781490691280426,,0.36637003003372814
MONONA LAKE,0.02506893405081268,0.05241400980657538,0.02215478516362614,0.003114292174618009,0.0007297888476976528,0.7225312434051008,0.6754883840951055,0.003747996446084284,0.008981243274422557,0.009937319236043664,0.244436826420023,,0.13444938417167385,,0.3544242686683722
MONONA LAKE,0.060754199394240954,0.04423536272387862,0.011524485808631649,0.0018937828395183542,0.009806240426449356,1.7411889356642847,1.5221814114681103,0.03157197574027641,0.00224422733940601,0.007839514073024894,0.24599422131642418,,0.13418313872441756,,0.3578053039084308
MONONA LAKE,0.0463131190971248,0.010696226217690154,0.06054461721565865,0.0035280812740758416,0.0016660050583384382,1.206803319752996,1.731597290533521,0.005517509741445999,0.008328063131825228,0.008204149668405205,0.24579030004853228,,0.1354236742379667,,0.35615692585909786
MONONA LAKE,0.012208766157818296,0.07477020896174628,0.00040184225071442786,0.005256893379781804,0.0020036667126681453,0.866211664715872,0.6079408848582599,0.02447925897744638,0.008680860329968577,0.004353217646873045,0.20056971534924803,,0.03288554842097236,,0.3682538822775237
MONONA LAKE,0.08562149867949059,0.02877638357571173,0.0262706646346116,0.005829886747508866,0.002551412833569122,0.7307150000716321,1.2600787989335318,0.022741547441577345,0.009188274516290642,0.007073894812447382,0.24355432633190885,,0.12297363010947741,,0.36413502255434027
MONONA LAKE,0.006689576049441794,0.0492812742118001,0.00032966104664743784,0.001550331707147955,0.0068645501108310775,0.9513458984608705,1.435143959336176,0.03366265576159631,0.004651534003106703,0.0074157974150271255,0.19608073492555025,,0.02826766833472418,,0.36389380151637635
MONONA LAKE,0.05573714130484685,0.016078354570641357,0.04904712788810111,0.002344149001751618,0.007307826716305427,0.5807134477013837,0.5014262688745583,0.0564991808336236,0.006897065914475292,0.007346682544005804,0.2482832242396878,,0.14189201048949585,,0.35467443798987974
MONONA LAKE,0.008273871700529456,0.022645172303153955,0.070996662619949,0.0023769617113753795,0.011762412386250025,0.5396622347728492,0.5229864262439416,0.02116902182451567,0.0073020713910746365,0.001589926507230369,0.2534212175296143,,0.15613823607473326,,0.3507041989844953
MONONA LAKE,0.01739412200484383,0.03016548982067754,0.05650161882478493,0.004269902316706788,0.00462579728904631,0.7374956831278471,0.90852930039321,0.03649102235677203,0.00934928359416067,0.007520358896344852,0.24708792581147554,,0.1409008196299369,,0.3532750319930142
MONONA LAKE,0.03602378843251155,0.003165610605679388,0.013361587067887107,0.004484589206141817,0.00812247040150861,0.6332356235525759,1.0214385497754683,0.005289074469445258,0.00848878150195922,0.0071217778975784934,0.2135079148757016,,0.07192178891206616,,0.35509404083933704
MONONA LAKE,0.01428055909109529,0.09108473053149385,0.011632647840565613,0.007315366827701201,0.012337692526733267,1.8512497431279942,0.66011714084185,0.03333442380764025,0.003039140561733078,0.004839106939787637,0.2470969068924524,,0.14041012028337604,,0.3537836935015287
MONONA LAKE,0.0027425078361346944,0.004876113213229637,0.01566101641014294,0.001226765708256066,0.012213173125084128,1.163902934288949,1.684067861672329,0.017481884680929476,0.007927321206689288,0.009622118655709971,0.2059868122931898,,0.058414657763113255,,0.3535589668232663
MONONA LAKE,0.09936021652512655,0.036811911075534554,0.010319743988253076,0.0013056018983397429,0.010246977312818317,0.7879712533114291,1.115858560552259,0.014223522846719655,0.00973022957533349,0.0011660073500936764,0.24948973822582524,,0.13862060219848077,,0.3603588742531697
MONONA LAKE,0.09281292784222213,0.01699068316907898,0.016686074894672887,0.0060676868989488035,0.0038601100068668052,1.1666552043243694,1.0838729285154503,0.02781213201536419,0.009278635520724422,0.006766216821555913,0.24327092081637655,,0.12133967564753552,,0.3652021659852176
MONONA LAKE,0.09451945677211077,0.06582335217694821,0.02390034327923965,0.00840267168218491,0.009206416880088445,0.6672361056957108,0.9440970200931409,0.010243368307700292,0.009999388345591482,0.004687123100284583,0.2522599552466753,,0.1397367273060533,,0.3647831831872973
MONONA LAKE,0.03378579133350726,0.03339232800238526,0.025967916317888497,0.0033461510741650317,0.010652702273859218,0.9312483627517082,1.2171622599235412,0.029243193653349212,0.009804598223672589,0.004515906840947045,0.24285793357000152,,0.1303741360674119,,0.35534173107259115
MONONA LAKE,0.016426530701711677,0.06140570260036654,0.037081585086992386,0.002468888025818525,0.009503782522821136,0.6120916955334395,0.707606610653065,0.014674039781576408,0.009115616392615756,0.004478886806476939,0.2559416038732415,,0.15997823652418824,,0.3519049712222947
MONONA LAKE,0.04313666681189761,0.033358213957295796,0.01854815742826795,0.001393656594609858,0.00990607270705438,1.8691118094664465,1.6841204457683252,0.02395562735442145,0.007829271976665813,0.008169808015208953,0.24596335911670777,,0.13775839976809517,,0.3541683184653204
MONONA LAKE,0.0006303957738314978,0.042643639280302605,0.09077720428020097,0.004250799531749491,0.011845738614006129,0.694607590481578,0.8901153704975696,0.08077691993584975,0.007179379687642594,0.003989932889931864,0.2570047416622434,,0.16345337337956567,,0.3505561099449211
MONONA LAKE,0.009637193648829367,0.0633517642432103,0.09912476465991288,0.0035774949756663607,0.00460703865527948,1.5948163292520525,0.5426354651864993,0.016617716522041664,0.0014592506035256796,0.009389638949736025,0.25900850071668124,,0.16727773049004205,,0.3507392709433204
MONONA LAKE,0.051262041794978536,0.007567703207278224,0.010577618273308893,0.002093340357921772,0.008784339190458523,1.6828959515258843,0.684688487455922,0.013963517596014559,0.009094280068794288,0.007145660253348276,0.22912221634630825,,0.1034978213622288,,0.3547466113303877
MONONA LAKE,0.08053707695387347,0.014935810267980978,0.003902030297232739,0.003352412825103744,0.008736793409706518,0.5410727476623554,0.7077420811258213,0.020950053916582095,0.00517108898882747,0.006848501179855952,0.24921311297542192,,0.14162958921864263,,0.3567966367322012
MONONA LAKE,0.005782124830906163,0.04880524555037811,0.006457191903774043,0.003596573760602535,0.008596837873483584,1.3190708995731277,0.531654128359007,0.018042870644553545,0.0056862395804109815,0.007406177109303679,0.20911179712963135,,0.06531484717141932,,0.35290874708784337
MONONA LAKE,0.004626167201791202,0.014821059098936017,0.004587439967921644,0.0035317078621867515,0.009343538798255818,0.5027040090906854,1.074673919713512,0.012528938093012407,0.009772213237461474,0.008746473676214518,0.1916531760222564,,0.024256814198974873,,0.35904953784553795
MONONA LAKE,0.07490103775605197,0.060022401162244554,0.01056850663397084,0.008088061655339696,0.005225155224752878,1.8668136922204353,0.6759725488422885,0.018943000551921593,0.00758620658606729,0.006521321765001157,0.24754560360542016,,0.12672073181827298,,0.36837047539256734
MONONA LAKE,0.024819753969044157,0.023757193582360128,0.03750376377674051,0.005450377593291975,0.008976128242359117,1.1253391025380948,0.7276000018696129,0.05204881309855545,0.007772889791702875,0.008185074488437007,0.23931428799385648,,0.12330183189683741,,0.35532674409087556
MONONA LAKE,0.08222239210939261,0.03427867352071341,0.07104724874136424,0.0027135064915682367,0.012238418705048739,0.6172402295330679,0.6403574775794074,0.01169961727286413,0.0017884743104529133,0.009808859026319424,0.25946944861137183,,0.16390033665727607,,0.35503856056546756
MONONA LAKE,0.0025781459401305953,0.04280001566042299,0.004809975963715379,0.009546426186234342,0.010081917850051032,0.9199548621436232,1.3267257195333286,0.013093232815093142,0.008402954818060573,0.0034971499485392217,0.19258190055705074,,0.0285739175337686,,0.3565898835803329
MONONA LAKE,0.004421562521444565,0.0643154397035557,0.001743875945118302,0.008639741071564892,0.011491811946417307,0.7858530810539494,0.622731986813982,0.020049032383994466,0.008784118973917706,0.009398865945940233,0.19369219134336155,,0.0301865584984655,,0.3571978241882576
MONONA LAKE,0.008908392617383055,0.032661376030105355,0.05140655204216735,0.002375943884436499,0.00611934460441998,0.9112339006705109,1.8115774016855835,0.041557247018214005,0.005736784047723936,0.008363198456286879,0.25081549778141843,,0.14893487378518439,,0.3526961217776524
MONONA LAKE,0.003651938525786616,0.09147921303949247,0.009875891028902406,0.00274540058626226,0.008458377415406426,0.8105681062112444,0.5876335030222427,0.0432629516852312,0.008889707957460757,0.0030072809567286674,0.25321225659705443,,0.15547224040887436,,0.3509522727852345
MONONA LAKE,0.012584159839417332,0.033487785087515695,0.0044212742238928585,0.0038000950490529066,0.008594446485668402,0.5374846743667097,0.6500359279611426,0.045951934235791705,0.00861741413843929,0.008132502867758627,0.19555640558353288,,0.03138798717149814,,0.3597248239955676
MONONA LAKE,0.013522733807690555,0.0035514141293654586,0.010061028592964191,0.00496123723045658,0.0075443954344600024,0.7093352433186864,1.0641655323524273,0.05821405022477774,0.0050404149950111264,0.008035755221352508,0.22122924094738464,,0.08021627513780738,,0.3622422067569619
MONONA LAKE,0.030262625834665435,0.027232751940163807,0.07184643777856006,0.002413442815254241,0.01060344703622786,0.7964726747776635,0.6279731008188394,0.047489578329492015,0.008523986683680854,0.007238504061918359,0.2559035828494658,,0.15959638973658347,,0.35221077596234807
MONONA LAKE,0.022769941860238663,0.04919069101796097,0.03236185426161907,0.006123894135399672,0.007460364538529724,0.8939383298487111,0.8214332890866561,0.03014236806009781,0.008583597831963788,0.007735358292126578,0.24406728067271158,,0.1331595982133204,,0.35497496313210275
MONONA LAKE,0.00960287966615013,0.02910833638102179,0.017551722094013497,0.0027696222211499285,0.004939916061399357,1.4700010247473025,0.8361759274341786,0.026314604139223968,0.0054882014791506634,0.004961483111623053,0.23592900041891113,,0.11874374838365195,,0.35311425245417033
MONONA LAKE,0.03350935823052509,0.023828623888535707,0.05345602924333992,0.007853458403132285,0.004605634482591412,0.9030983727075268,1.0767243050310467,0.07721544872018467,0.008734678727432119,0.006886837963006599,0.24307059171670975,,0.12808390803565778,,0.3580572753977617
MONONA LAKE,0.060808588742535565,0.0741341938306543,0.0034973101787681773,0.002537949945935379,0.008748554230973205,1.6382348025430642,1.1260521826957663,0.05062847978161303,0.009687513964969493,0.004152672667743268,0.24700006574309719,,0.12833827631603034,,0.36566185517016403
MONONA LAKE,0.011865840369081185,0.036315489708207575,0.005479313703310951,0.006103005848400341,0.008630525608082728,1.2533471712116508,1.6351918648243542,0.011248160935801083,0.009151504050454753,0.0072911718007694516,0.19672318290707366,,0.030236596508593155,,0.36320976930555415
MONONA LAKE,0.08997118521244694,0.05417453370623282,0.018704015828907697,0.005642226509031661,0.007562089305867391,1.07659605559575,0.9049600667169374,0.001277240027401684,0.007247850830459944,0.00841202355405414,0.2505990380820585,,0.1375941970586031,,0.363603879105514
MONONA LAKE,0.021180387165668526,0.033299254781977566,0.08404739096951863,0.002359575467150971,0.007802437965793529,1.2635520659660198,0.6580731895872501,0.04133191497274765,0.0023966577223776837,0.0067821526268456445,0.25790542980997017,,0.16441168649554486,,0.3513991731243955
MONONA LAKE,0.09626262512381534,0.01766036847437149,0.004296849043839056,0.002522373246430306,0.008330188328094639,0.7068829617852974,0.9876159038636304,0.028063868038165216,0.006916946817198806,0.00131497709796738,0.244500428326407,,0.12983044241014483,,0.3591704142426692
MONONA LAKE,0.003008077678794255,0.04838196104448929,0.06438098838654316,0.009657450982980195,0.007285078729153632,0.6449587293947664,1.1266534313580363,0.05006048456689379,0.0087685564712715,0.007806266619621015,0.2442654994993102,,0.13628168794118709,,0.3522493110574333
MONONA LAKE,0.006828656343479046,0.01190049999591649,0.0019725950629246106,0.0037793642001367088,0.00869711394492529,0.9166716985815291,1.975147671040352,0.04600903194174977,0.006095939950267729,0.0013362244812518348,0.1987258284722262,,0.03089605699226885,,0.36655559995218356
MONONA LAKE,0.0634784418956385,0.02381234802771938,0.0028001117006687948,0.0010946026495092893,0.008271102186797417,0.8965058411689737,1.4887383217833472,0.04952609067531097,0.007965962729239018,0.007329538251200348,0.25723855059451334,,0.155405790475472,,0.3590713107135547
MONONA LAKE,0.004822122251469774,0.0022555923090566837,0.02720211246664006,0.008209548926251075,0.00789086027958611,1.3678185218696894,1.8375677132241175,0.03831386443325639,0.006923211286537284,0.004437726710869901,0.21946323760601638,,0.07646815853322358,,0.3624583166788092
MONONA LAKE,0.08661165039201832,0.01315548533620612,0.01738705364366757,0.0038600587619087006,0.001428828630102373,1.9053586406060121,1.1156288219778787,0.015502308184171094,0.007782043983969958,0.005147491329505323,0.2432009317530495,,0.12458088468430746,,0.36182097882179154
MONONA LAKE,0.027712788188439277,0.03341931652578649,0.09008908207295872,0.0051188767288146055,0.011283749680358104,1.730851385365865,1.7415183940038246,0.01647255857815679,0.001977182364404786,0.0018058851061260378,0.25597982654430385,,0.15882054914372412,,0.3531391039448835
MONONA LAKE,0.03831158416225157,0.09812341870500985,0.013000307031212403,0.007246031214288511,0.00947813265315699,1.6094762474270379,0.9985141096871859,0.018984488099452593,0.008793607047643955,0.0049121674963192976,0.249800958524118,,0.14083661124591662,,0.35876530580231936
MONONA LAKE,0.03196886347392973,0.020368053796263358,0.007870135640910096,0.006025087426584137,0.008999444419997973,1.2442745704019642,1.5086674844753398,0.014575336919804754,0.005870184332403068,0.007646525800461639,0.21045395159138122,,0.05555033524873467,,0.3653575679340278
MONONA LAKE,0.0031989587694741875,0.034788508124194234,0.02960275899087092,0.005320970110270132,0.007977710862935711,0.9323298074891571,0.6256819287493287,0.034820493293088325,0.007338200807911367,0.006640882709971282,0.23802647681449052,,0.12441385960565218,,0.3516390940233288
MONONA LAKE,0.0038605545350937492,0.020180712443740725,0.0042099655494939395,0.0036199515470535506,0.00884534957208806,0.5123621390977784,0.8804097037564298,0.01570152487967466,0.009578726429326088,0.00841893735481953,0.18996577685311747,,0.023009375351860394,,0.35692217835437456
MONONA LAKE,0.007916161265395787,0.0408784125182302,0.0447466186910372,0.003512099639025192,0.01242917102685771,0.7608775040022056,0.5804928190126656,0.09235973361334962,0.00790798436656623,0.005366389500427126,0.25209304550734757,,0.15293846727207855,,0.35124762374261653
MONONA LAKE,0.009660995254030448,0.058738842357914246,0.003579726082922334,0.004725095823284773,0.01066886159172385,1.5637211597731415,1.9976708367255065,0.08093115633526513,0.0031630391625863327,0.003927764509623157,0.19759749695197923,,0.0345036053156477,,0.36069138858831074
MONONA LAKE,0.013400924823415782,0.005531538202873755,0.03700784527884058,0.0016248520331100312,0.0039012043590703122,1.3187598543723953,0.8834566400537973,0.046688700629571846,0.0018111121413223958,0.009403891398088837,0.22528339828540483,,0.09812752395284662,,0.35243927261796304
MONONA LAKE,0.038613188540518775,0.0229288368900995,0.03937252273762592,0.0016577313127070455,0.0038424885324793968,1.1656018733484905,1.1774757485679714,0.017543820101546405,0.006283721346349002,0.008296212682469243,0.24869527266810076,,0.14403923322180315,,0.3533513121143984
MONONA LAKE,0.003701990060022489,0.03564352629294145,0.0035751347146840695,0.0049101415243677496,0.008566985547697359,1.2237833743722186,0.6661594875100776,0.0353233185595431,0.008935087711474235,0.004533912938077382,0.190607055501474,,0.025566245361697416,,0.35564786564125056
MONONA LAKE,0.008444115438852089,0.07061040609281105,0.00985001253704916,0.005811171869451183,0.010099894995883596,0.5570592127554372,0.5333287328907791,0.009202767156541676,0.00505349412695956,0.008392438010222842,0.2395565086500995,,0.12617162254447284,,0.35294139475572617
MONONA LAKE,0.03457309419269987,0.010428560507278493,0.013260941434144517,0.0010061036664171614,0.005310101860735475,1.986433025946834,1.0062850551499363,0.03651395954727863,0.009953042135946315,0.005274969030128059,0.2380784732070968,,0.12249913346604265,,0.35365781294815096
