,B_0,A_0,D_0,alpha_D,alpha_Y,tau_D,tau_Y,a_A,sigma_A,x_A,MSE,MSEM,MSEB,MSEP,MSEO
MENDOTA LAKE,0.04168612158241837,0.04066703608621698,8.884650083102602e-05,0.006907172376125589,0.003175757919695958,1.1737371251348745,0.5732737901145291,0.07231492442495648,0.003892201149078181,0.004016699763817014,0.10971266272257463,0.06830350374374657,0.19670573519215614,,0.06412874923182113
