,B_0,A_0,D_0,e_BD,alpha_B,alpha_D,alpha_Y,tau_B,tau_D,tau_Y,a_A,a_D,sigma_A,sigma_D,x_A,x_D,n_D,MSE,MSEM,MSEB,MSEP,MSEO
PIGEON LAKE,0.00454506273582532,0.09063324024184544,0.03954889799075341,0.6874655930046069,0.007021556432580732,0.0026941369164081284,0.008546416706188659,0.5721865092806888,0.827680647317586,0.5571885623498256,0.030674901933985064,0.03781530984137181,0.008242342491583496,0.007852718346307547,0.00887217893508437,0.006118248495931099,0.007532395874338765,3.787173820210817,0.07813871451733873,0.16756494421347146,,11.11581780190164
PIGEON LAKE,0.07204297688155736,0.09890149521419557,0.004436056860972391,0.7343287421051723,0.009980477399737474,0.007523457776203432,0.009044685218528182,1.8799663193436307,0.9922674537994889,0.8626595564402478,0.09584431118815714,0.06745420759823427,0.008051134189297333,0.004762626182848912,0.0024668123202055327,0.0053918219489068305,0.07014681827224609,3.5062848464788967,0.01025124358017879,0.10869872816706169,,10.39990456768945
PIGEON LAKE,0.07409838945504732,0.014169976247743375,0.06356515153181541,0.7820703449652103,0.002840288464198419,0.007549391356990464,0.0021591039439389286,1.0198440720196384,0.7138346646834884,1.3405539559723116,0.04440546575214499,0.009968085796438847,0.006574809533925684,0.001466146002662626,0.0033628643018980553,0.0024952192220940037,0.12074813055480389,3.15323551840555,0.39370225142501036,0.09575205531579863,,8.970252248475841
PIGEON LAKE,0.042348661990336024,0.011901363132954312,0.03992059857288939,0.7656627275010252,0.0016624910852412736,0.005817827533127684,0.0010146111171190943,0.4623882291473168,1.410668127539124,0.6912938374974755,0.07898108990158557,0.026061535164079105,0.0025239498812255636,0.00414648293259546,0.004705152630726977,0.009438615086859847,0.04182416578876567,3.171328320854086,0.5372705324824535,0.11134065733140915,,8.865373772748395
PIGEON LAKE,0.07217571679264212,0.05100700228145247,0.06913134394227737,0.7418944150460094,0.0069239881726379975,0.002946131198510565,0.004990516983241057,1.5648783144161984,0.8765709440368181,1.921200290728048,0.08244480706770572,0.06803258766397836,0.008013547714363464,0.009596662859206073,0.008408071129312054,0.004156295712227265,0.081795016103769,3.6925497504629123,0.024154936733258824,0.12337103485405367,,10.930123279801425
PIGEON LAKE,0.014567719834590868,0.09419656050612692,0.03021715041072695,0.7637546998249223,0.006378841545773465,0.009877711107596936,0.01038464832442319,1.2760816789709728,1.5055047034084703,0.8258543131972726,0.09635978670974885,0.03913304912824114,0.008500117257622489,0.009226743637119016,0.0011188961824939152,0.007978651723349165,0.08990096562994919,3.668000343158989,0.022859796425536656,0.12432639381059142,,10.856814839240839
PIGEON LAKE,0.030497708049015134,0.0278084121079807,0.0412624625040012,0.6913938373765528,0.009467157702103088,0.00671185944409786,0.011146927270860484,1.1258622624196595,0.6164032088959206,0.8330758472481514,0.02829625203135642,0.06552387977921531,0.007893741045823,0.0050487399945750725,0.008352646074342386,0.00762540654215663,0.08720474222313014,3.615462268573051,0.016440140350114228,0.10222141009688404,,10.727725255272155
PIGEON LAKE,0.006917440202509305,0.024815029528752988,0.09982172557504126,0.729227853997322,0.008565669470364181,0.005918356130702876,0.0062053313938925415,0.3088308258754042,1.7707594929284278,1.1440043611597663,0.013305222472880643,0.02675181810465757,0.0021276068595548403,0.007107086231895641,0.0013303521669815882,0.004823109009127376,0.017215152801651243,3.7822066487262678,0.07819339978619366,0.1675709414608855,,11.100855604931724
PIGEON LAKE,0.05383333584341204,0.01953409355360432,0.08893135682144049,0.6515393729393382,0.00733338727037413,0.004602839359371908,0.0007042447209050689,0.735367468709705,0.9796473409629041,1.0139671410816455,0.061294572027093486,0.09128225458242878,0.004093806898837403,0.007445089625536756,0.0040107713659774,0.00335512560223351,0.039478115603258146,3.79320452491833,0.07463287847694322,0.16584712891099646,,11.13913356736705
PIGEON LAKE,0.00021522098193228756,0.017005847778831865,0.09193418298240855,0.6733361079286295,0.008854178396133278,0.0016180465523251684,0.004305516640021979,0.7828917852610104,1.1013998384878507,0.9186459970774806,0.05670590440095963,0.05495491740710877,0.007554321661987685,0.007972790652682818,0.0010626200125682652,0.005710152973252759,0.06427228304333181,3.815506443736666,0.07813244421954584,0.16751237396403973,,11.200874513026413
