,B_0,A_0,D_0,alpha_D,alpha_Y,tau_D,tau_Y,a_A,a_D,sigma_A,sigma_D,x_A,x_D,n_D,MSE,MSEM,MSEB,MSEP,MSEO
PIGEON LAKE,0.08254876529524258,0.007246141421142133,0.06291051041946427,0.003104427063789363,0.007961587078717669,1.2855898134905779,1.4202610512901372,0.03937066464317372,0.006819951506614262,0.0013245250816767504,0.0038489538193036362,0.00416992535460779,0.0017017501420143236,0.11330694235044506,3.184002795173415,0.5909535265319936,0.12063944634270968,,8.840415412645543
PIGEON LAKE,0.051976357027081616,0.09074173848309172,0.08814133486631859,0.004193963240846145,0.012370583205475117,0.7603295393761371,1.5010820429129015,0.07420762747792563,0.0968368211327178,0.002239826775027259,0.008883325420861551,0.00869288680424374,0.0031760052376192437,0.04359836283572334,3.572647676424357,0.005723100415143737,0.08599996810389257,,10.626219960754035
PIGEON LAKE,0.051621320775693896,0.053540543803103025,0.02862248130734693,0.0026857413515541484,0.0069995116722154005,0.9007686978939257,1.9022085130555566,0.07827191908250578,0.061045196633687696,0.004189862113616146,0.009812837942269031,0.005851293659485657,0.006584358638913128,0.2428423685711725,3.2647845732448295,0.06316892691835556,0.07869488780410007,,9.652489905012033
PIGEON LAKE,0.023149775095147776,0.04111632817366617,0.061977165250021164,0.00904049222816785,0.011797204022326518,0.6969696511574635,0.8749712163955248,0.05861052515845648,0.010066373623907852,0.0044535654070424514,0.004286778918907066,0.00907384798954802,0.004424552775133741,0.24220678361193487,3.278517189070661,0.15789067696649606,0.07397779871562823,,9.60368309152986
PIGEON LAKE,0.0650235326587142,0.014757307143600427,0.09237276349950856,0.0019369510650323572,0.00800885008453653,0.9836122145999258,1.34830814450182,0.0642108072774618,0.05903742201499612,0.007599222752157714,0.0017347791896861436,0.008016757152737515,0.007549292506063362,0.07369660517009784,3.3329205269156597,0.533009211113843,0.09771321659255952,,9.368039153040577
PIGEON LAKE,0.06383068732774266,0.09446958970469041,0.09388124120388346,0.00776101151393376,0.012548961936430514,1.1222758251311842,0.8188398763895057,0.0034138069502862092,0.026872319686579344,0.005486195498697936,0.009714941424141501,0.005991232751269748,0.00726803886096484,0.1469114209784567,3.2969983452646505,0.17360067388885933,0.07342473484069398,,9.643969627064397
PIGEON LAKE,0.03245826568948222,0.013920354347275746,0.015379312507173351,0.009008378554301802,0.01168171226110883,1.1111460756336413,1.1715303679653593,0.07481866690491412,0.04384705896541431,0.003832845697738632,0.008067032856859826,0.004013835551609203,0.001413661568714357,0.07097605866618298,3.1830789764026144,0.37896209316873875,0.09217246101489927,,9.078102375024205
PIGEON LAKE,0.001760776759965367,0.01373763728972787,0.0850810661625922,0.007506591235464545,0.010649656379304925,1.5226405579683862,1.8504912703405991,0.00295085767706435,0.0060509994697874395,0.006726064496529006,0.0062374193461962706,0.007594902854828995,0.008742665013693321,0.246037646717999,3.602600475722856,0.01644671896565135,0.09742480985482285,,10.693929898348093
PIGEON LAKE,0.09178369701623636,0.08351501057479563,0.09636016709643908,0.008075327257398382,0.0038147787829628894,0.7923024855842618,1.457891672908952,0.037272500532112326,0.07346481597757634,0.008716621349523236,0.009854747096705176,0.002240512922863389,0.004844017729567395,0.04019778613448094,3.5322246644147715,0.01316901436211353,0.09794513688401359,,10.485559841998187
PIGEON LAKE,0.03535922971481792,0.09294513074992253,0.040607779596541466,0.009657903483959791,0.009374161570298363,1.2533870343733116,1.1490113640280397,0.07902383919249123,0.08748563925481856,0.008233271443499692,0.007771882245982274,0.008525247072533984,0.0032153193475495654,0.06417175620576798,3.4163924993825536,0.08219083005825047,0.07389187521226893,,10.093094792877142
PIGEON LAKE,0.021458398096695155,0.024380760067676244,0.07048914180686093,0.0037898478940298877,0.007200510868819566,1.2493009372486017,0.5141329881588055,0.063314026183584,0.01605034154420651,0.00909801597922699,0.004712592601919794,0.0055124880923087234,0.0042684849827715485,0.03858449620166329,3.4991969109204537,0.0692765662958218,0.05453378630374344,,10.373780380161797
PIGEON LAKE,0.008935869168479507,0.074816099141916,0.07018744273611299,0.0034032296743892855,0.001141052764844319,1.6973056356721732,1.5412089079930913,0.0072756312121546665,0.062333462573569094,0.00941861479043708,0.008899553161700161,0.007396772969574647,0.008383317916078686,0.20176632709244,3.5491911927832476,0.01705817104702646,0.09980437691753502,,10.53071103038518
PIGEON LAKE,0.047450259187895,0.03473984556972729,0.09855694398681536,0.001311571770279663,0.0008494283579579213,1.8834735075740792,1.5989124237971097,0.07764564906891257,0.0752648819262,0.008532085245184992,0.003481323261342117,0.0036030262248448923,0.0029000927787003953,0.17501799539455082,3.2197358174982287,0.39089008529841135,0.09168793443750863,,9.176629432758766
PIGEON LAKE,0.06714513685011486,0.04012560366021451,0.020765356844767404,0.0011573130515550633,0.0063908246780960045,1.2770704964507797,1.76731107012011,0.09345880608853871,0.04589768947933643,0.003393324355495129,0.0015132366359286945,0.009176605706250611,0.001892376474279753,0.15303071374387403,3.2378937619208643,0.07526432718625319,0.07718500934823964,,9.5612319492281
PIGEON LAKE,0.026715435123072586,0.0858051666686496,0.06520138775744405,0.0053065920625821736,0.012136708381261473,1.0175478830418605,0.8222665748598916,0.04421827364508693,0.02505650620168414,0.005894238237904319,0.006289711167554238,0.007527991742945547,0.0020533232692356296,0.19752539875435532,3.3776492633102286,0.0556863791413776,0.07914289646629537,,9.998118514323012
PIGEON LAKE,0.04604480351194429,0.054275719485238495,0.057548899526543955,0.0030510196393216237,0.005687238581833243,0.5858465842461473,0.5031256229375907,0.023345625723147256,0.09057003613369671,0.008489461015696375,0.00851769556929607,0.004541456356557459,0.008501130971359143,0.22059333051589775,3.250575807002219,0.11132454942315528,0.07393209397083628,,9.566470777612665
PIGEON LAKE,0.04370770880926908,0.028035428531940406,0.018195119023645547,0.007316094972360766,0.0035660864416030653,1.1396806721961927,1.3307680859944193,0.030439241997288927,0.02249228465513496,0.006432547867919614,0.007713580014392869,0.009914620437803105,0.007884408123532251,0.16259760383088984,3.2131010194782985,0.12097633320364237,0.07412010314957246,,9.444206622081682
PIGEON LAKE,0.007614447117807954,0.006303758486368813,0.07730167018841677,0.008447017722879495,0.012481025011875329,1.8060960666667782,1.6304783992763472,0.06707640583579985,0.04261682635601773,0.006907553761948321,0.007379312628562813,0.009610069045836172,0.007058953795534063,0.2262999220716156,3.3081141540653207,0.42334842820957336,0.08318898667678194,,9.417805047309606
PIGEON LAKE,0.006061900267820983,0.006787788800843048,0.021141550831984785,0.002544943869827522,0.011964086529155999,1.7883375100897156,1.2736947156946428,0.06961029947720591,0.029461798049530544,0.004382683928781562,0.0031498051540303777,0.008157181569379484,0.009139775790248767,0.11439216795053325,3.3020542896932543,0.3487751335323055,0.07672056068123442,,9.480667174866223
PIGEON LAKE,0.08989276374150532,0.02493549744095085,0.056510328503624224,0.006144261824341145,0.0014563134993589005,0.873292174995579,1.2217821410304364,0.09688888135122524,0.029197056750511482,0.008638667165735928,0.005452050925060405,0.007826148352920037,0.0027217759430354684,0.10249493250939065,3.199700155741837,0.4341874280454046,0.09857223255655599,,9.06634080662355
PIGEON LAKE,0.0658960255936407,0.021266274510404783,0.054944317314078,0.009089912843326808,0.008131413323267379,1.327725480500518,0.8590359978454606,0.08293913707401845,0.008348778067818127,0.00508305597576822,0.0065848726451723846,0.0024092165805285927,0.0034581753422112016,0.19479439229105233,3.179827465175872,0.18763022601117493,0.0754803093234124,,9.276371860193029
PIGEON LAKE,0.04538335557064899,0.046518420679275564,0.04284369670291141,0.005830959636515639,0.01146808475096943,0.612559847527401,1.8025446655538422,0.014287323810468495,0.07399137838763653,0.0026563084280240294,0.0060487829530925345,0.004858674686392878,0.005280883563624365,0.029171267378404184,3.469551280144422,0.14003845178858976,0.06006295584108666,,10.20855243280359
PIGEON LAKE,0.0500077394231797,0.05753737166215137,0.09911137513066014,0.00586800216426671,0.00994554092814454,1.739019723067638,1.9593503541786603,0.07851342067610524,0.048126703302476426,0.004033052519841396,0.007289621033186753,0.007174080964378981,0.004980019194639728,0.12958146212541372,3.2966450426763334,0.2767751232334742,0.07444591957677275,,9.538714085218754
PIGEON LAKE,0.00026133976377491763,0.02674113492803237,0.09140662879366845,0.009868961526596607,0.007319084792239988,1.5922993985660612,0.9995654350649099,0.08158944547429282,0.08126737355898841,0.002820170669252024,0.00782493252039887,0.004942128147569621,0.006853368999147876,0.03533672024141367,3.7906850087117,0.07273182770671296,0.16435065226476714,,11.13497254616362
PIGEON LAKE,0.06356225780817157,0.07548956282281401,0.015026041813648298,0.005577231508166956,0.0003554795601382237,1.0569095557288357,0.5634409668703919,0.05128156357732819,0.09545906451894942,0.0012193740450980378,0.003441823594360794,0.00699992281226477,0.00636423766911984,0.11882289748411673,3.303308096171048,0.044544010624377496,0.08270241392988335,,9.782677863958883
PIGEON LAKE,0.04298065589721026,0.09587395400467123,0.0036561031127601146,0.007269467516408182,0.004081237229215064,0.6223719150453225,1.8618328935693564,0.0957400530326428,0.06002639886034605,0.0012878425944622234,0.005936857198890011,0.004207996256121079,0.0050209387389317656,0.16857176194729798,3.345120893654329,0.02683238456924708,0.0894985110008227,,9.919031785392917
PIGEON LAKE,0.05079388991462089,0.043689534666353946,0.030378852556449155,0.002476506643542989,0.011269798843980751,1.9832033454146352,1.2848246523149522,0.04547556325545322,0.006526111925464595,0.009385420172688176,0.00523742797548151,0.006647678025336782,0.008160134898698273,0.026818348115159457,3.423811570572011,0.1991197214353468,0.07062670269644064,,10.001688287584246
PIGEON LAKE,0.08531156084650382,0.04466450310798872,0.06578478032346562,0.00429852214167732,0.007077558256901601,0.7519403769114725,1.3874140895923903,0.09720423392258755,0.05863462470091482,0.007962028123739532,0.005341375013322227,0.008447450881063915,0.0035716494127543868,0.08996420186850487,3.265359157020688,0.388238922657938,0.08512121611312469,,9.322717332291
PIGEON LAKE,0.09482748802179905,0.030371037825381832,0.02500050627277846,0.002517431429107246,0.010503611253965258,1.4764375489103267,0.5236816310780299,0.0566099605591134,0.036959781926350924,0.008884697431288821,0.0038138850964264484,0.009452377425218338,0.009321902139310698,0.22493878888907248,3.230336095113698,0.06304710526600003,0.08103849179241324,,9.546922688282681
PIGEON LAKE,0.0067749593466539665,0.004429321341273593,0.07848651044496648,0.009292834063818855,0.002047689589099625,0.5223494735546775,1.7032132966707685,0.007684670305135255,0.0646132151382507,0.0024830336201723227,0.004630294506118005,0.0015081058575311113,0.009613728249617152,0.19831656429464575,3.3207867568333587,0.4608939168941024,0.08684359037758142,,9.414622763228392
