0.0,0.0,0.0,0.0,0.0,0.0
0.005299809666826774,0.3456835418491181,0.1730208885776819,4.877571761364892e-13,2.1277192280998823e-07,0.5255128528259527
0.004790316905566116,0.31262366124908947,0.19300032405292536,3.789579925145071e-13,5.473439593046511e-08,0.540366473206107
0.0045425793466138545,0.28718853570787056,0.21099922713448768,4.437663859718359e-13,2.5606003075052908e-08,0.5488103082044475
0.004467670494083435,0.2671310260846448,0.22673124200848213,7.045805392780969e-13,1.5381221655546308e-08,0.5537017244869918
0.00451142297743377,0.2501744304794954,0.2411735397666327,1.2618558647674582e-12,1.0563597994037479e-08,0.5564970701729945
0.004644091175108723,0.23509920449129468,0.25503253221652494,2.5164736788420235e-12,7.936463736741953e-09,0.5577959420522155
0.004840034460514613,0.2213631831235278,0.268697609484362,3.291289597386928e-12,6.333473796943077e-09,0.5578243137437593
0.005077382692821283,0.2087398868471635,0.28231903431329414,4.941598771591551e-12,5.284661342680805e-09,0.5567137202329788
0.0053624613488133105,0.1969504951627114,0.2960146457073991,8.66637289930975e-12,4.5641960735036936e-09,0.554611208237379
0.005724457949992051,0.1856810619190706,0.30995714895661314,9.742490232768519e-12,4.024558362129697e-09,0.5516015693798267
0.006180002012335641,0.17477193327376675,0.3243015722300909,1.1529443805030848e-11,3.644920581365804e-09,0.5476662653007097
0.006733314755458833,0.1642657657043302,0.3389690749594266,1.3824642398952327e-11,3.3671575507423626e-09,0.5428472527871546
0.007380121451575294,0.15427977380157368,0.35373820149583657,1.7323311627064613e-11,3.1664338630922886e-09,0.5372721901104127
0.008117729371239018,0.1448583252953612,0.3684648559758347,2.111227957856086e-11,3.020625683455799e-09,0.5310588210950857
0.008942864576085202,0.13601445834437212,0.3830429287355495,2.5818368299853624e-11,2.9237612169212155e-09,0.5243174729986804
0.009833929516872456,0.12781230804701144,0.39728215473853873,3.510365845746062e-11,2.8510532822985965e-09,0.5172217882138953
0.010732278295481776,0.12038559086087999,0.4108710438896581,4.1446728875493254e-11,2.8101215658229467e-09,0.5100524776927641
0.011625994453268645,0.11363469643688268,0.42387707284054343,4.776584371942287e-11,2.781191912705322e-09,0.5028541853013004
0.012566603250429206,0.10731506170219583,0.43663780551919634,5.508412465046471e-11,2.764197352899489e-09,0.4954474891888023
